,cmun,province,municipality,altitude,koppen_climate,age_score,economy_score,economy_score_area,closest_distance_airport,school_score_area
281,24121,León,Puebla de Lillo,1142.314,Cfb,-0.3062787136294105,0.0,1.5655405405405405,55.70288991706976,5.0
282,27004,Lugo,Baleira,661.8257,Csb,-32.829181494661924,0.0,10.358843749999998,96.8923818657436,5.0
283,31908,Navarra,Lekunberri,567.6735,Cfb,45.67137809187278,7.800000000000001,11.06296040372671,33.20756607975978,5.0
285,31236,Navarra,Ultzama,546.3792,Cfb,12.792127921279224,5.0,7.988025709219858,26.25302528731305,5.0
286,20015,Gipuzkoa,Ataun,306.0193,Cfb,23.859649122807014,3.4,8.133783783783784,47.99000453530828,5.0
287,31140,Navarra,Lantz,632.9497,Cfb,22.36842105263159,0.0,4.644005252100839,25.9599773822596,5.0
288,48074,Bizkaia,Urduña/Orduña,291.8751,Cfb,14.338410280818664,7.35,14.390321348314608,26.089727831726773,5.0
290,9025,Burgos,Arija,844.3306,Cfb,-13.913043478260876,0.0,1.9495833333333337,48.994825177405325,5.0
291,31144,Navarra,Larraun,667.3818,Cfb,5.341409691629963,0.0,7.262954754601227,35.0695651890713,5.0
292,31058,Navarra,Auritz/Burguete,895.7919,Cfb,1.0869565217391113,0.0,6.363251524390243,35.37147284434391,5.0
293,34904,Palencia,"Pernía, La",1229.659,Cfb,-24.19871794871796,0.0,1.1146551724137932,73.44607390204057,3.0
294,20068,Gipuzkoa,Leintz-Gatzaga,452.9091,Cfb,-2.142857142857139,0.0,9.699434322033898,17.88416374386666,5.0
295,9908,Burgos,Valle de Losa,697.9474,Cfb,-4.939516129032256,0.0,7.274107051282051,41.58784451026615,5.0
296,15066,A Coruña,"Pino, O",325.1911,Csb,7.131935342944516,8.6,27.403061250000004,12.888086427508933,5.0
297,1063,Álava,Zuia,803.4551,Cfb,10.03764115432874,4.35,14.895528260869565,14.64730688335912,5.0
298,31017,Navarra,Anue,799.0044,Cfb,23.347107438016515,0.0,4.764108836206896,24.16420273032795,4.0
299,20025,Gipuzkoa,Zegama,304.9531,Cfb,25.957170668397158,3.65,9.121001689189187,37.57143952470624,5.0
300,24130,León,Riaño,1110.109,Cfb,-8.350730688935272,0.0,0.6012500000000001,67.76268484315742,5.0
301,24020,León,Boca de Huérgano,1111.524,Cfb,-23.826291079812208,0.0,0.6892045454545456,73.20107823629002,4.0
302,24177,León,Valdelugueros,1194.567,Cfb,-9.259259259259268,0.0,3.759868421052632,47.000053862432345,3.0
303,39065,Cantabria,"Rozas de Valdearroyo, Las",854.1373,Cfb,-10.53639846743296,0.0,1.5396551724137932,53.06531270149906,4.0
304,1054,Álava,Urkabustaiz,680.2825,Cfb,37.799862919808085,3.65,12.8152,18.69615828474091,5.0
305,24145,León,San Emiliano,1182.807,Cfb,-23.45058626465661,0.0,3.42109375,51.017259328734376,4.0
306,9413,Burgos,Valle de Valdebezana,837.9944,Cfb,-14.139344262295095,0.0,1.5950000000000002,50.7042980023657,5.0
307,1018,Álava,Zigoitia,599.7416,Cfb,11.978319783197826,5.9,14.762996116504857,9.947284141650414,5.0
308,15083,A Coruña,Toques,550.1306,Csb,-26.25932835820896,2.6,16.24123076923077,35.92384945266221,5.0
309,31126,Navarra,Imotz,708.5986,Cfb,7.16019417475728,0.0,5.982239649681529,25.185996662516622,5.0
310,39027,Cantabria,Campoo de Enmedio,878.4844,Cfb,16.157556270096457,6.65,4.557539682539682,57.558015605141335,3.0
311,31196,Navarra,Orbara,757.6503,Cfb,-55.17241379310346,0.0,6.138606343283581,39.68334944674805,5.0
312,27034,Lugo,Navia de Suarna,324.8547,Csb,-54.75460122699387,0.0,2.6266666666666665,103.06397793285782,5.0
313,24037,León,Cármenes,1168.941,Cfb,-38.43843843843842,0.0,11.73048604651163,41.52347983854444,4.0
314,9012,Burgos,Alfoz de Santa Gadea,882.3184,Cfb,-27.72277227722772,0.0,2.0168103448275865,53.30268211346952,4.0
316,31033,Navarra,Aria,860.5184,Cfb,11.76470588235295,0.0,6.94330993150685,37.21857685463802,5.0
317,24029,León,Cabrillanes,1248.003,Cfb,-23.239436619718305,0.0,1.1526785714285714,57.11824835071722,5.0
318,31098,Navarra,Esteribar,804.6992,Cfb,42.85962473940237,5.35,7.298191737288135,22.40275242765851,5.0
319,24129,León,Reyero,1147.963,Cfb,-15.354330708661422,0.0,0.7201219512195123,54.595439358393904,4.0
320,31115,Navarra,Garralda,846.9196,Cfb,11.1111111111111,0.0,6.441810185185185,35.51766508882163,5.0
321,31256,Navarra,Hiriberri/Villanueva de Aezkoa,922.5541,Cfb,-17.5,0.0,6.014141544117647,39.190822088176304,5.0
322,31034,Navarra,Aribe,701.3161,Cfb,-51.5625,0.0,6.609566558441559,36.78146446183467,5.0
323,15028,A Coruña,Corcubión,12.05067,Csb,-0.7130124777183653,3.1,15.155263157894735,63.60170340822882,5.0
324,31092,Navarra,Erro,661.9404,Cfb,13.574938574938573,0.0,4.9359872685185175,25.368049820673185,5.0
325,33022,Asturias,Degaña,847.1716,Cfb,-10.397946084724012,0.0,2.915178571428572,81.7628192081014,4.0
326,31186,Navarra,Odieta,535.4056,Cfb,17.374005305039788,0.0,4.323733527131783,19.432701352033263,4.0
327,34134,Palencia,Polentinos,1274.941,Cfb,-40.2439024390244,0.0,0.9795454545454546,78.78311419748414,4.0
328,15045,A Coruña,Mazaricos,309.7912,Csb,-19.592602519431797,10.6,27.351216666666662,47.11211539930987,5.0
329,24901,León,Villamanín,1138.44,Cfb,-12.12984054669704,0.0,11.985973809523808,38.72228918311808,5.0
330,9903,Burgos,Villarcayo de Merindad de Castilla la Vieja,598.8633,Csb,11.39005688844916,18.65,10.155833333333332,57.87865084690444,5.0
331,27014,Lugo,"Corgo, O",423.9196,Csb,-21.41166025451316,8.3,14.872969696969696,81.97234918031248,5.0
333,9190,Burgos,Junta de Villalba de Losa,665.9935,Cfb,-38.961038961038966,0.0,8.151183333333334,29.73310307484182,4.0
334,34036,Palencia,Brañosera,1200.068,Cfb,-17.58893280632411,0.0,0.8250000000000001,67.3404282180127,5.0
335,31112,Navarra,Garaioa,779.7978,Cfb,-32.777777777777786,0.0,6.529636217948719,37.36830845184111,5.0
336,24164,León,Sena de Luna,1146.444,Cfb,-12.5,0.0,3.2764285714285712,44.93490314402806,3.0
337,9209,Burgos,Medina de Pomar,600.9326,Csb,12.828232145843783,49.6,25.53888888888889,61.665974845950274,5.0
338,15006,A Coruña,Arzúa,385.5346,Csb,-7.281059063136468,31.200000000000003,34.333267948717946,20.983507337521484,5.0
339,34185,Palencia,Triollo,1301.146,Cfb,-25.675675675675663,0.0,0.777049180327869,87.9342961515546,3.0
340,31127,Navarra,Irañeta,462.9885,Cfb,16.470588235294116,0.0,5.7348457880434776,30.30905736805457,5.0
341,31037,Navarra,Arruazu,469.7116,Cfb,26.03305785123968,0.0,5.332360135135136,34.021754638084666,5.0
342,31028,Navarra,Arce/Artzi,762.4823,Cfb,24.252491694352173,0.0,4.944968457943926,27.47107467536049,4.0
343,31138,Navarra,Lakuntza,493.4403,Cfb,33.09379727685324,4.45,7.688368951612903,35.61694508991792,5.0
344,9050,Burgos,Berberana,620.4984,Cfb,2.083333333333343,0.0,8.191368085106381,27.241912434315257,4.0
345,31904,Navarra,Irurtzun,472.6737,Cfb,37.7906976744186,5.1,7.113597794117648,22.90322138651301,5.0
346,31025,Navarra,Arakil,438.7797,Cfb,20.04999999999999,0.0,4.445094460227273,24.555885681051333,5.0
347,1013,Álava,Barrundia,555.0674,Cfb,11.376564277588171,0.0,6.671025,19.98807171594641,5.0
348,31027,Navarra,Arbizu,494.9281,Cfb,32.01438848920863,3.9,7.436621639784947,36.50626263623468,5.0
350,31133,Navarra,Izalzu/Itzaltzu,813.3014,Cfb,-10.526315789473683,0.0,0.1396226415094339,50.90587514220813,5.0
352,34027,Palencia,Barruelo de Santullán,1051.277,Csb,-18.27171109200344,2.45,2.020289855072464,68.8762456014892,5.0
353,31185,Navarra,Ochagavía/Otsagabia,763.3962,Cfb,-24.591836734693885,0.0,1.390625,47.76316471510005,5.0
354,15037,A Coruña,Fisterra,26.53479,Csb,3.870558375634516,6.55,17.096875,69.12975161086436,5.0
355,31003,Navarra,Abaurregaina/Abaurrea Alta,1050.703,Cfb,-18.852459016393453,0.0,5.516488333333333,38.73035999982727,4.0
356,31004,Navarra,Abaurrepea/Abaurrea Baja,1050.703,Cfb,-18.965517241379303,0.0,5.516488333333333,38.73035999982727,4.0
357,24060,León,Crémenes,995.2369,Csb,-25.96525096525096,0.0,0.5886363636363637,54.42588545544864,4.0
358,9213,Burgos,Merindad de Cuesta-Urria,914.2464,Csb,-37.59259259259259,0.0,1.5376623376623375,54.00438803323512,4.0
360,9409,Burgos,Valle de Manzanedo,620.3103,Csb,-38.793103448275865,0.0,1.145762711864407,59.54694792646633,3.0
361,31136,Navarra,Juslapeña/Txulapain,529.6924,Cfb,9.473684210526317,0.0,4.170117907801418,15.447920846994505,5.0
362,9011,Burgos,Alfoz de Bricia,847.3563,Csb,-20.58823529411765,0.0,1.695089285714286,59.00081092463719,3.0
363,1009,Álava,Asparrena,631.652,Cfb,9.485430874147546,3.850000000000001,7.296479813664597,33.555829763328816,5.0
364,31199,Navarra,Oroz-Betelu/Orotz-Betelu,604.8019,Cfb,-26.57342657342658,0.0,5.850684722222223,31.22022496504937,4.0
366,24120,León,Prioro,1116.744,Csb,-22.79202279202279,0.0,0.5173076923076924,66.03111624035391,4.0
367,27901,Lugo,Baralla,488.2265,Csb,-20.165857605178005,7.4,13.46463636363636,95.14363878103076,5.0
368,31044,Navarra,Bakaiku,518.6227,Cfb,-3.088235294117652,0.0,4.532384668508287,40.13749489242122,5.0
369,31247,Navarra,Uztárroz/Uztarroze,856.1575,Cfb,-55.71428571428572,0.0,0.0675,59.10477762196442,4.0
370,34160,Palencia,San Cebrián de Mudá,1037.153,Csb,-20.805369127516784,0.0,0.9689285714285716,75.00150189474569,4.0
371,31130,Navarra,Iturmendi,527.0626,Cfb,11.431870669745948,0.0,4.467096840659341,41.30850072979769,5.0
372,27023,Lugo,Guntín,465.0538,Csb,-27.996845425867505,4.9,15.6924375,58.88157453373477,5.0
373,31093,Navarra,Ezcároz/Ezkaroze,741.0762,Cfb,-13.157894736842096,0.0,1.319915254237288,46.60725842506783,5.0
374,31134,Navarra,Jaurrieta,915.8698,Cfb,-39.16666666666666,0.0,2.5060606060606063,43.570257086853175,5.0
375,31240,Navarra,Urdiain,551.1738,Cfb,12.732919254658391,0.0,3.73021978021978,42.58141471051081,5.0
376,24194,León,Vegacervera,1046.433,Csb,-18.532818532818524,0.0,9.50439375,34.364259932424616,4.0
377,31188,Navarra,Olaibar,479.1287,Cfb,27.995110024449865,0.0,4.607830357142856,13.81807624061812,4.0
378,1061,Álava,Zalduondo,608.8599,Cfb,18.04123711340204,0.0,5.390051562500001,31.371765167156884,5.0
380,39092,Cantabria,Valdeolea,930.1546,Csb,-24.490950226244337,0.0,0.7378676470588235,66.88431304934723,3.0
381,24112,León,Peranzanes,944.1578,Csb,-56.64206642066421,0.0,7.747972972972973,86.34225218262094,3.0
382,24109,León,Palacios del Sil,876.0037,Cfb,-30.28335301062574,0.0,8.75078125,71.27202264173245,5.0
383,31189,Navarra,Olazti/Olazagutía,542.6686,Cfb,12.876712328767129,4.4,6.026254518072289,43.63761229143091,5.0
384,34110,Palencia,Mudá,997.7184,Csb,-26.25,0.0,0.8808441558441559,76.79549788234259,4.0
385,31091,Navarra,Ergoiena,583.5241,Cfb,-12.532637075718014,0.0,4.393441216216217,33.48385429030598,5.0
386,39093,Cantabria,Valdeprado del Río,914.2877,Csb,-31.874999999999982,0.0,0.9135593220338984,65.02190030069542,2.0
387,1053,Álava,San Millán/Donemiliaga,596.2991,Cfb,0.2773925104022225,0.0,5.569858766233767,29.01276716065816,5.0
388,27040,Lugo,Palas de Rei,558.8809,Csb,-16.65148755312689,9.1,20.001657142857148,44.92698872115732,5.0
389,1020,Álava,Kuartango,572.6608,Csb,-10.268948655256736,0.0,5.310316666666667,12.644666640868852,4.0
390,31073,Navarra,Ziordia,554.5064,Cfb,20.89136490250698,0.0,3.855385670731707,41.043690529154,5.0
391,27012,Lugo,Cervantes,648.1846,Csb,-46.1635750421585,1.65,3.4419354838709677,110.97332867816506,5.0
392,24179,León,Valdepiélago,1030.69,Csb,-8.143322475570045,0.0,8.642084782608697,37.41922433024084,5.0
393,31198,Navarra,Oronz/Orontze,723.6107,Cfb,41.17647058823531,0.0,1.1980769230769233,46.09177691762181,5.0
394,15085,A Coruña,Touro,322.1459,Csb,-19.09385113268607,8.7,22.392963953488376,9.684226999973005,5.0
396,24021,León,Boñar,976.9141,Csb,-14.447592067988666,5.4,10.966189361702128,41.03031297548544,5.0
397,34056,Palencia,Cervera de Pisuerga,1007.858,Csb,3.6355672360928537,8.05,4.936428571428571,83.08202255985833,5.0
398,27026,Lugo,Láncara,409.2137,Csb,-11.575369852059197,6.699999999999999,13.73384375,87.48398372215442,4.0
399,31128,Navarra,Isaba/Izaba,792.2268,Cfb,-8.203125,0.0,0.0828947368421052,59.80221667954614,4.0
400,24114,León,"Pola de Gordón, La",1012.029,Csb,-28.921568627450966,2.9000000000000004,11.37013409090909,29.48319386324789,5.0
401,31095,Navarra,Esparza de Salazar/Espartza Zaraitzu,705.2322,Cfb,-46.75324675324676,0.0,1.1623134328358211,45.46286508762874,5.0
402,27006,Lugo,Becerreá,641.6993,Csb,-13.901262063845593,5.65,12.230903225806452,102.72239877869804,5.0
403,9416,Burgos,Valle de Zamanzas,732.0581,Csb,-54.44444444444443,0.0,1.007083333333333,56.41841227377687,4.0
405,31118,Navarra,Goñi,885.0417,Cfb,-10.174418604651166,0.0,3.962975961538461,23.387362263527905,4.0
407,31101,Navarra,Ezcabarte,473.964,Cfb,35.683760683760696,14.7,11.7172783203125,9.70650151849612,5.0
408,1055,Álava,Valdegovía/Gaubea,574.0443,Csb,-14.285714285714292,2.45,5.083492788461539,30.31521423384047,5.0
409,15079,A Coruña,Santiso,395.2911,Csb,-30.02063273727649,4.65,12.195,30.523307143803365,5.0
410,1021,Álava,Elburgo/Burgelu,540.8835,Cfb,24.258970358814352,0.0,5.818584532374101,15.583158368816871,5.0
411,24193,León,"Vecilla, La",1009.372,Csb,-20.472440944881896,0.0,8.194218000000001,35.28180147203516,5.0
412,24101,León,Murias de Paredes,1247.882,Cfb,-42.64705882352941,0.0,1.2412162162162164,52.54396944384584,3.0
413,34158,Palencia,Salinas de Pisuerga,944.0237,Csb,-31.15501519756839,0.0,0.8585443037974684,78.45715310232922,4.0
415,24012,León,"Barrios de Luna, Los",1062.226,Csb,-21.746575342465743,0.0,9.32310425531915,33.05427345086219,4.0
416,24098,León,Matallana de Torío,1012.9,Csb,-9.562398703403574,3.8,10.020882692307692,30.99157677404786,5.0
417,1001,Álava,Alegría-Dulantzi,561.6857,Cfb,45.88532883642497,8.1,9.52807269503546,18.273217324656382,5.0
418,9192,Burgos,Jurisdicción de San Zadornil,645.5733,Csb,-41.66666666666667,0.0,2.622029702970297,35.11383958226319,5.0
419,27043,Lugo,"Páramo, O",376.2073,Csb,-20.72419106317412,1.75,13.503176470588237,72.3906876976452,5.0
420,25063,Lleida,Canejan,824.3683,Cfb,21.782178217821787,0.0,2.6125,121.24310419093082,5.0
421,31131,Navarra,Iza/Itza,437.0211,Cfb,35.72984749455337,4.15,6.282300176056339,10.67258593058,5.0
422,24137,León,Sabero,984.9694,Csb,-31.494140625,2.0,2.5316326530612248,49.542490511769074,5.0
424,31222,Navarra,Sarriés/Sartze,687.5157,Cfb,-64.16666666666666,0.0,1.1125000000000005,45.05138534859102,4.0
425,25045,Lleida,Bausen,904.0203,Cfb,-3.333333333333343,0.0,2.6125,119.69071196949912,5.0
427,31245,Navarra,Urzainqui/Urzainki,733.1646,Cfb,-23.717948717948723,0.0,0.1461538461538461,57.6099480837152,5.0
430,34199,Palencia,Velilla del Río Carrión,1121.064,Csb,-21.422261484098943,0.0,0.455078125,71.23136827595134,5.0
432,31906,Navarra,Orkoien,442.7829,Cfb,63.27228327228328,25.450000000000003,16.95932336956522,8.037084211984356,5.0
433,1027,Álava,Iruraiz-Gauna,601.8067,Cfb,17.909090909090907,0.0,5.125837588652483,20.314916761638187,5.0
434,15020,A Coruña,Carnota,39.35276,Csb,-24.1139406668417,9.35,25.75757575757576,55.34033546777151,5.0
435,24110,León,Páramo del Sil,873.4056,Csb,-21.653878942881505,0.0,8.221428571428572,72.94776558234607,5.0
436,9217,Burgos,Merindad de Valdivielso,594.3845,Csb,-27.1712158808933,0.0,0.8493150684931507,52.204758310092586,3.0
437,1901,Álava,Iruña Oka/Iruña de Oca,498.6791,Csb,48.17174515235456,10.3,8.724010593220338,9.14518458364632,5.0
438,34067,Palencia,Dehesa de Montejo,1091.726,Csb,-29.04411764705884,0.0,0.9301282051282052,87.58951506207957,4.0
439,24199,León,Vegaquemada,938.0208,Csb,-37.12643678160919,0.0,8.26246862745098,36.602731661632674,4.0
441,15012,A Coruña,Boqueixón,295.4394,Csb,12.422802850356298,12.4,26.74070543478261,8.93444087881372,5.0
442,24183,León,Valderrueda,1023.137,Csb,-29.512195121951223,0.0,0.5443965517241379,63.07026331433126,5.0
443,24068,León,"Ercina, La",1098.1,Csb,-59.60648148148149,0.0,7.349738888888889,43.46089245587536,5.0
444,25121,Lleida,Les,638.8151,Cfb,45.00484966052375,0.0,1.7416666666666665,117.44698650253146,5.0
445,27037,Lugo,"Nogais, As",512.5035,Csb,-37.24760892667376,0.0,2.893181818181818,107.41110264880174,5.0
446,9014,Burgos,"Altos, Los",1026.667,Csb,-32.526881720430104,0.0,0.7631944444444445,50.47014324763901,3.0
447,34171,Palencia,Santibáñez de la Peña,1111.072,Csb,-26.498929336188425,0.0,0.6250000000000001,79.51392165170273,5.0
448,34049,Palencia,Castrejón de la Peña,1121.003,Csb,-39.0625,0.0,0.6730000000000002,89.73949690575101,3.0
449,27049,Lugo,Portomarín,387.5597,Csb,-29.274809160305335,2.35,14.444514285714288,66.34010123032317,5.0
450,31210,Navarra,Roncal/Erronkari,699.3717,Cfb,-12.325581395348848,0.0,0.1439393939393939,56.399530246606375,5.0
451,39094,Cantabria,Valderredible,725.1385,Csb,-10.447761194029852,0.0,1.3182539682539682,56.65927689313179,3.0
452,31119,Navarra,Güesa/Gorza,656.9835,Cfb,-40.54054054054053,0.0,1.0383333333333336,45.045308054976815,4.0
454,31013,Navarra,Améscoa Baja,928.2976,Cfb,-13.186813186813175,0.0,2.69382183908046,40.927482368798735,5.0
455,31193,Navarra,Cendea de Olza/Oltza Zendea,431.3969,Cfb,27.780792186652192,6.45,7.408479014598541,6.061173424693931,5.0
456,24056,León,Cistierna,948.1119,Csb,-21.426110919738196,7.65,5.225510204081633,49.39762149249265,5.0
457,1049,Álava,Añana,628.5115,Csb,-5.944055944055961,0.0,3.117772123893805,22.256787589475916,4.0
459,9394,Burgos,Trespaderne,553.7908,Csb,-22.79102384291725,0.0,1.5419444444444446,53.18960154485792,5.0
460,15007,A Coruña,"Baña, A",132.5069,Csb,-22.20369809033041,6.949999999999999,25.947499019607847,36.31259294552152,5.0
461,24134,León,"Robla, La",958.3334,Csb,-3.7338109672085977,7.199999999999999,11.791555769230769,23.61643327440865,5.0
462,31252,Navarra,Vidángoz/Bidankoze,769.7194,Cfb,-50.000000000000014,0.0,0.1338028169014084,51.535578561313216,5.0
463,24040,León,Carrocera,1050.971,Csb,-16.36363636363636,0.0,8.121432075471699,24.01891446329401,4.0
464,31085,Navarra,Etxauri,412.8882,Cfb,21.07623318385652,0.0,4.0490775,12.603133484811188,5.0
465,36059,Pontevedra,Vila de Cruces,476.3511,Csb,-12.542238123633467,28.700000000000003,32.07953815789474,23.29668719942264,5.0
466,27032,Lugo,Monterroso,542.8273,Csb,-0.4551724137931217,11.65,20.36411111111111,48.91954416093424,5.0
468,9412,Burgos,Valle de Tobalina,551.9635,Csb,-17.9814385150812,0.0,1.6710280373831776,45.185882704959006,5.0
469,31075,Navarra,Ciriza/Ziritza,462.1488,Cfb,46.25,0.0,4.092839638157895,15.334943190973744,5.0
471,34080,Palencia,Guardo,1095.632,Csb,-7.57521167357234,25.700000000000003,13.102857142857143,69.79903355842823,5.0
472,31113,Navarra,Garde,745.9025,Cfb,-30.76923076923076,0.0,0.8140625,58.86464254460127,5.0
473,31076,Navarra,Cizur,464.4124,Cfb,51.1790060851927,6.5,7.377761607142857,3.760016135912278,5.0
475,31019,Navarra,Aoiz/Agoitz,501.6778,Cfb,42.11756847027388,6.75,7.977022435897436,22.603003733241515,5.0
476,25059,Lleida,Bossòst,712.4904,Cfb,30.506993006993014,3.7,3.386538461538461,114.4888038816757,5.0
478,31111,Navarra,Gallués/Galoze,634.5071,Cfb,-21.428571428571416,0.0,0.964102564102564,44.80975279515554,3.0
479,24118,León,Prado de la Guzpeña,1052.656,Csb,-45.19230769230771,0.0,0.5453703703703704,55.79747387454861,4.0
480,9102,Burgos,Cillaperlata,540.39,Csb,-48.33333333333332,0.0,1.4763297872340426,52.26068876646279,5.0
481,15089,A Coruña,Vedra,230.7933,Csb,9.505972869001823,30.0,36.45203020833334,13.407547872773998,5.0
482,27003,Lugo,Antas de Ulla,558.4615,Csb,-20.32876712328768,5.1,17.010942857142858,44.93390943920364,5.0
483,31083,Navarra,Echarri/Etxarri,403.1423,Cfb,48.17073170731708,0.0,4.072561241610739,15.128446911781966,4.0
484,34032,Palencia,Berzosilla,826.7042,Csb,-30.85106382978725,0.0,0.7299295774647888,58.41295815115257,2.0
485,24167,León,Soto y Amío,1063.305,Csb,-31.538461538461547,0.0,9.000213725490196,28.41705170773646,5.0
486,31143,Navarra,Larraona,771.8146,Cfb,-14.285714285714292,0.0,3.837783552631579,35.873505194864244,4.0
487,31021,Navarra,Aranarache/Aranaratxe,785.7566,Cfb,10.714285714285708,0.0,3.498353205128206,36.26215002867312,4.0
488,31262,Navarra,Zabalza/Zabaltza,435.8728,Cfb,22.483221476510067,0.0,4.045883389261745,12.844122002221807,5.0
489,31243,Navarra,Urroz-Villa,527.5408,Cfb,34.73945409429279,0.0,4.535136270491803,15.166644832841452,5.0
490,31154,Navarra,Lezaun,823.1769,Cfb,19.758064516129025,0.0,3.952338778409091,28.79942302792229,4.0
492,31100,Navarra,Eulate,730.8936,Cfb,-19.74169741697416,0.0,3.4453968553459124,36.33075809375897,4.0
493,31241,Navarra,Urraul Alto,573.8953,Cfb,-22.426470588235283,0.0,4.717798349056604,32.34584324774552,3.0
494,31214,Navarra,Salinas de Oro/Jaitz,682.4023,Cfb,3.571428571428584,0.0,4.181847138554217,20.26336082016437,3.0
495,31253,Navarra,Bidaurreta,444.6025,Cfb,25.730994152046776,0.0,4.072561241610739,15.858057759071892,4.0
497,34135,Palencia,Pomar de Valdivia,933.123,Csb,2.053388090349088,0.0,0.6641447368421052,64.7834999989858,4.0
498,24132,León,Riello,1050.043,Csb,-51.02564102564101,0.0,9.025218,31.34996443643709,5.0
499,22204,Huesca,Sallent de Gállego,1311.04,Cfb,37.13355048859934,0.0,3.64,77.26103288131979,5.0
500,9361,Burgos,Sargentes de la Lora,1016.58,Csb,-23.684210526315788,0.0,1.2115384615384617,50.492459158230766,4.0
501,24070,León,Fabero,700.0787,Csb,-11.227508010845456,4.75,8.703048780487805,81.98474875800333,5.0
502,27042,Lugo,Paradela,559.2864,Csb,-37.57881462799496,5.050000000000001,15.33425,68.43756704763575,5.0
503,9276,Burgos,"Puebla de Arganzón, La",481.9095,Csb,52.24014336917563,0.0,2.910832692307692,14.987337197214442,5.0
504,34151,Palencia,Respenda de la Peña,1013.032,Csb,-55.31914893617021,0.0,0.6016025641025642,81.6518396870678,4.0
505,36020,Pontevedra,Agolada,583.5956,Csb,-24.266958424507663,6.85,13.279374999999998,35.87901364850668,5.0
