cmun,municipality,province,autonomous_community,altitude,longitude,latitude,0-17,18-24,25-34,35-54,55+,male,female,total_population,n_industry,n_construction,n_info_communications,n_financial_insurance,n_real_estate,n_professional_technical,n_eduation_health_social,n_other,nearest_airport,closest_distance_airport,nearest_train_station,closest_distance_train,closest_distance_hospital,nearest_hospital,closest_distance_school,nearest_school,koppen_climate,description,number_of_houses,vdsl_30mbps,fixed_wireless,ftth,hfc,reception_30mbps,reception_100mbps,reception_1gbps,4g,5g,"5g_3,5ghz",count_of_stations,suburban_train
1062,Zambrana,Álava,País Vasco,455.7371,-2.879353,42.65998,57,26,37,132,186,242,196,438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Vitoria,27.20192253682317,Miranda De Ebro,6.108982172317864,9.091037231803776,Hospital Santiago Apóstol,3.0130738429925605,Berantevillako Haurreskola Phe,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers.",408.0,0.1,0.63,0.92,0.0,1.0,0.94,0.96,0.87,0.22,0.0,,
1063,Zuia,Álava,País Vasco,803.4551,-2.844,42.98167,324,217,226,615,1009,1245,1146,2391,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Vitoria,14.64730688335912,Nanclares-Langraiz,18.653288455664537,18.86078733253999,Hospital Universitario De Araba (Sede Txagorritxu Y Sede Santiago),2.7104068179734164,Zuiako Haurreskola-Potxokiak Phe,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.,1347.0,0.03,0.99,0.59,0.0,0.97,0.79,0.81,1.0,0.62,0.0,,
1901,Iruña Oka/Iruña de Oca,Álava,País Vasco,498.6791,-2.807778,42.81917,668,287,343,1300,1012,1912,1698,3610,20.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Vitoria,9.14518458364632,Nanclares-Langraiz,0.4005816411779074,10.403232229564944,Hospital Universitario De Araba (Sede Txagorritxu Y Sede Santiago),0.4479031850986124,José Miguel Barandiaran Hlhi,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers.",1572.0,0.2,0.94,0.99,0.0,0.99,0.96,0.99,1.0,0.95,0.05,2.0,0.0
1902,Lantarón,Álava,País Vasco,615.6439,-2.987556,42.75667,103,59,76,249,439,531,395,926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Vitoria,24.99667565227547,Miranda De Ebro,8.251359090326817,9.674776725236338,Hospital Santiago Apóstol,7.715925851919492,Erriberabeitiako Haurreskola Phe,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers.",686.0,0.0,0.88,0.92,0.0,0.96,0.87,0.87,0.99,0.01,0.0,,
2001,Abengibre,Albacete,Castilla La Mancha,635.9763,-1.544182,39.20999,58,38,78,196,390,376,384,760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,39.96566154157289,Albacete Los Llanos,35.155380106494164,35.976289439324674,Quironsalud Hospital Albacete,4.983317534088876,Colegio de Bormate C.R.A Ribera del Júcar,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",487.0,0.12,0.9,0.99,0.0,1.0,0.98,0.83,1.0,0.0,0.0,,
2002,Alatoz,Albacete,Castilla La Mancha,856.581,-1.361155,39.09464,43,36,38,123,265,271,234,505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,46.35831059632328,Almansa,33.545336481642266,33.273070043502514,Hospital General De Almansa,4.655767675411861, ,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",583.0,0.0,0.96,0.99,0.0,1.0,0.96,0.97,1.0,0.0,0.0,,
2003,Albacete,Albacete,Castilla La Mancha,685.9573,-1.86007,38.99765,30616,13617,19673,52956,57211,85067,89006,174073,804.0,1.221,179.0,315.0,809.0,1.983,1.164,1.27,Aeropuerto de Albacete,5.337180015477567,Albacete Los Llanos,1.0249316089428648,0.8958485753010231,Clínica Santa Cristina Albacete,0.4523087120600689,Formación CCOO,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",87009.0,0.08,0.99,0.97,0.9,1.0,0.95,0.92,1.0,0.99,0.96,1.0,0.0
2004,Albatana,Albacete,Castilla La Mancha,583.8509,-1.524207,38.56977,76,48,76,142,321,342,321,663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,51.4413368215052,Hellin,15.845410699198904,16.115993148455438,Hospital De Hellín,42.27257066760743,Colegio Público Alcalde Galindo,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",508.0,0.01,0.97,0.93,0.0,1.0,0.93,0.2,1.0,0.0,0.0,,
2005,Alborea,Albacete,Castilla La Mancha,700.4382,-1.39587,39.27951,71,42,84,176,318,372,319,691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,54.5389259263982,Requena-Utiel,35.06225660326357,35.1323103265739,Hospital General De Requena,0.2112381000283062,CRA La Manchuela (Alborea),BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",734.0,0.0,0.97,0.99,0.0,1.0,0.99,0.42,1.0,0.0,0.0,,
2006,Alcadozo,Albacete,Castilla La Mancha,926.3744,-1.981464,38.64877,70,53,54,163,302,352,290,642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,34.944768325345905,Hellin,29.876283383416723,30.09714387579445,Hospital De Hellín,30.2858368975138,C.R.A. San José,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",576.0,0.0,0.86,0.68,0.0,1.0,0.68,0.0,0.99,0.0,0.0,,
2007,Alcalá del Júcar,Albacete,Castilla La Mancha,564.6768,-1.429671,39.19346,114,64,116,275,564,591,542,1133,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,46.26026498968135,Albacete Los Llanos,42.120038826770426,42.64324476391247,Quironsalud Hospital Albacete,0.7981971026937528,CIP Tierno Galván,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",1369.0,0.12,0.91,0.94,0.0,1.0,0.91,0.16,1.0,0.51,0.0,,
2008,Alcaraz,Albacete,Castilla La Mancha,946.7922,-2.492647,38.66966,176,93,120,352,568,681,628,1309,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,62.89195813348167,Minaya,64.61716477469201,42.89674127402488,Hospital De Alta Resolución Sierra De Segura,4.185059218238347,Colegio Público Miguel Hernández,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",1324.0,0.04,0.96,0.92,0.0,1.0,0.68,0.76,1.0,0.0,0.0,,
2009,Almansa,Albacete,Castilla La Mancha,699.0923,-1.097517,38.86941,3927,1762,2567,7080,8986,12057,12265,24322,246.0,145.0,13.0,43.0,91.0,230.0,121.0,171.0,Aeropuerto de Albacete,67.00390856789878,Almansa,0.7108431764255496,1.152660158130397,Hospital General De Almansa,0.4867586955652131,Escuela Oficial de Idiomas,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",12982.0,0.11,0.97,0.87,0.0,1.0,0.92,0.0,1.0,0.92,0.0,1.0,0.0
2010,Alpera,Albacete,Castilla La Mancha,855.4849,-1.231247,38.95939,356,169,247,631,878,1206,1075,2281,16.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,54.78628919724329,Almansa,14.916859211263455,14.856386858809174,Hospital General De Almansa,15.04649198362516,Escuela Oficial de Idiomas,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",1398.0,0.05,0.73,0.94,0.0,1.0,0.94,0.94,1.0,0.0,0.0,1.0,0.0
2011,Ayna,Albacete,Castilla La Mancha,705.988,-2.070846,38.55318,31,21,56,140,359,335,272,607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,47.5696271676248,Hellin,33.69366396357639,33.719003625363534,Hospital De Hellín,17.62355923484929,C.R.A. San José,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",1060.0,0.0,0.86,0.91,0.0,1.0,0.55,0.32,0.98,0.0,0.0,,
2012,Balazote,Albacete,Castilla La Mancha,774.1191,-2.150826,38.88408,392,184,315,710,784,1213,1172,2385,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,25.9880402709198,La Gineta,28.436782043986348,26.85329701410143,Hospital Universitario Nuestra Señora Del Perpetuo Socorro,20.372936561966824,Academia,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",1251.0,0.19,0.71,0.96,0.0,1.0,0.96,0.94,1.0,0.97,0.0,,
2013,Balsa de Ves,Albacete,Castilla La Mancha,753.8686,-1.195344,39.26442,6,6,5,37,74,71,57,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Valencia,66.52940113801844,Requena-Utiel,29.041249993279383,26.483952164609807,Hospital General De Requena,11.96373128792093,Municipal,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",429.0,0.0,0.74,0.69,0.0,1.0,0.7,0.19,1.0,0.0,0.0,,
2014,"Ballestero, El",Albacete,Castilla La Mancha,1022.816,-2.455432,38.84107,54,20,34,103,200,212,199,411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,52.77601744024154,Minaya,45.32487151916824,50.37700783946189,Hospital General De Villarobledo,23.48589041023197,Colegio Público Miguel Hernández,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",422.0,0.28,0.86,0.95,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,
2015,Barrax,Albacete,Castilla La Mancha,730.8005,-2.200169,39.04573,275,172,245,542,650,976,908,1884,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,31.082575536580837,La Roda De Albacete,17.361613990303823,29.08770015581021,Hospital Universitario Nuestra Señora Del Perpetuo Socorro,24.92485088142272,Colegio,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",1157.0,0.0,0.69,0.92,0.0,1.0,0.84,0.82,1.0,0.0,0.0,,
2016,Bienservida,Albacete,Castilla La Mancha,892.105,-2.611526,38.51517,51,22,61,123,294,300,251,551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,80.99596570909986,Valdepeñas,73.63981106564363,23.04985238415932,Hospital De Alta Resolución Sierra De Segura,12.52343969723016,C.P.R. El Collao,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",804.0,0.2,0.56,0.91,0.0,1.0,0.89,0.86,1.0,0.0,0.0,,
2017,Bogarra,Albacete,Castilla La Mancha,877.0484,-2.214221,38.58138,56,25,47,168,455,405,346,751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,51.01085582996944,Hellin,46.52692211068591,46.56547120158223,Hospital De Hellín,12.913695131092949,C.R.A. San José,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",1250.0,0.0,0.55,0.9,0.0,1.0,0.69,0.83,0.99,0.0,0.0,,
2018,Bonete,Albacete,Castilla La Mancha,892.0386,-1.348517,38.8693,112,63,107,242,439,501,462,963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,45.52082702576246,Almansa,21.096861813358565,22.123210032692548,Hospital General De Almansa,21.85282074015314,Escuela Oficial de Idiomas,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",647.0,0.25,0.98,0.91,0.0,1.0,0.91,0.0,1.0,0.0,0.0,1.0,0.0
2019,"Bonillo, El",Albacete,Castilla La Mancha,1068.339,-2.539598,38.95073,287,212,287,695,1143,1341,1283,2624,13.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,58.63814095951864,Villarrobledo,34.80453502301588,36.96912582809476,Hospital General De Villarobledo,34.83440190289116,Centro de Educación de Adultos,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",1998.0,0.06,0.87,0.89,0.0,1.0,0.92,0.0,1.0,0.0,0.0,,
2020,Carcelén,Albacete,Castilla La Mancha,917.2548,-1.308891,39.10189,53,32,44,113,254,263,233,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,50.886411414479525,Almansa,31.404893504816133,30.935052303848178,Hospital General De Almansa,0.285105913030463, ,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",522.0,0.0,1.0,0.89,0.0,1.0,0.89,0.86,1.0,0.0,0.0,,
2021,Casas de Juan Núñez,Albacete,Castilla La Mancha,708.0665,-1.557571,39.10187,230,96,168,386,489,733,636,1369,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,31.39915125284402,Albacete Los Llanos,27.61182051300125,27.965245809460665,Quironsalud Hospital Albacete,10.454636269579026,Colegio de Bormate C.R.A Ribera del Júcar,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",793.0,0.0,1.0,0.98,0.0,1.0,0.99,0.82,1.0,0.0,0.0,,
2022,Casas de Lázaro,Albacete,Castilla La Mancha,955.0565,-2.241862,38.77105,4,18,25,65,201,181,132,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,38.38552490646836,Albacete Los Llanos,42.55768685953281,40.222191236669325,Hospital Universitario Nuestra Señora Del Perpetuo Socorro,27.320729245635103,Colegio Público Miguel Hernández,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",479.0,0.0,0.95,0.78,0.0,1.0,0.0,0.0,0.99,0.0,0.0,,
2023,Casas de Ves,Albacete,Castilla La Mancha,705.2325,-1.335103,39.2584,44,37,49,119,306,292,263,555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,57.1083889637836,Requena-Utiel,33.95383570785479,33.16144577599929,Hospital General De Requena,5.922980660285116,CRA La Manchuela (Alborea),BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",769.0,0.0,0.84,0.99,0.0,1.0,0.99,0.99,1.0,0.0,0.0,,
2024,Casas-Ibáñez,Albacete,Castilla La Mancha,708.7758,-1.47113,39.28518,723,365,529,1291,1655,2314,2249,4563,43.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,50.370247045587,Requena-Utiel,39.109566628919005,39.87075652755709,Hospital General De Requena,6.319284349920894,CRA La Manchuela (Alborea),BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",2624.0,0.08,0.97,0.97,0.0,1.0,0.97,0.0,1.0,0.0,0.0,,
2025,Caudete,Albacete,Castilla La Mancha,576.1887,-0.9915481,38.70274,1901,752,1111,2895,3634,5268,5025,10293,68.0,115.0,0.0,0.0,36.0,72.0,48.0,71.0,Aeropuerto de Alicante - Elche,59.47500695357195,Caudete,3.1437646356437403,13.969410420317097,Hospital Virgen Del Castillo,6.022691787702259,La Atalaya,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",5454.0,0.03,0.98,0.95,0.0,1.0,0.96,0.95,0.99,0.89,0.0,2.0,0.0
2026,Cenizate,Albacete,Castilla La Mancha,709.0714,-1.661456,39.3043,186,87,150,313,431,588,579,1167,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,43.06445717388591,La Gineta,36.245410788802495,38.75985649709776,Quironsalud Hospital Albacete,0.2459845348628004,C.R.A. Pinares de la Manchuela,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",612.0,0.18,0.65,0.98,0.0,1.0,0.98,0.0,1.0,0.0,0.0,,
2027,Corral-Rubio,Albacete,Castilla La Mancha,874.6991,-1.460988,38.83509,32,18,30,70,151,160,141,301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,37.136598108308746,Almansa,31.07704323885223,32.24005500014136,Hospital General De Almansa,24.622111399037504,Colegio Público Alcalde Galindo,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",297.0,0.0,0.97,0.81,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,
2028,Cotillas,Albacete,Castilla La Mancha,937.312,-2.506876,38.4311,6,5,12,24,80,72,55,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,80.3110809505061,Hellin,71.93202427460982,25.73170636684087,Hospital De Alta Resolución Sierra De Segura,7.893435749553105,C.E.I.P. Santa Teresa de Jesús,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",210.0,0.0,0.69,0.8,0.0,0.08,0.0,0.0,0.9,0.46,0.0,,
2029,Chinchilla de Monte-Aragón,Albacete,Castilla La Mancha,886.0651,-1.722758,38.91862,822,292,560,1594,1400,2422,2246,4668,47.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,12.65161085298954,Albacete Los Llanos,14.193227742333448,12.86316443428412,Quironsalud Hospital Albacete,0.2857215345490953,Colegio Público Alcalde Galindo,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",3035.0,0.02,0.89,0.93,0.0,1.0,0.92,0.64,1.0,0.02,0.0,,
2030,Elche de la Sierra,Albacete,Castilla La Mancha,641.3206,-2.048343,38.44759,548,236,412,975,1417,1760,1828,3588,28.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,58.0132708810528,Hellin,32.12145978215121,31.96639512704682,Hospital De Hellín,16.90412521817405,C.R.A. San José,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",3442.0,0.02,0.91,0.9,0.0,1.0,0.73,0.69,1.0,0.0,0.0,,
2031,Férez,Albacete,Castilla La Mancha,678.098,-2.010168,38.35604,70,51,56,149,282,301,307,608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,67.12523560099939,Calasparra,30.440931677241657,30.664174929597344,Hospital Comarcal Del Noroeste,21.452460373203667,EuroProyectos Formativos,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",657.0,0.02,0.98,0.89,0.0,1.0,0.0,0.86,1.0,0.98,0.0,,
2032,Fuensanta,Albacete,Castilla La Mancha,704.071,-2.065142,39.24641,26,10,18,83,162,160,139,299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,37.29351391838664,La Roda De Albacete,9.924654400034916,33.0419617615994,Hospital Universitario Nuestra Señora Del Perpetuo Socorro,0.297825073554944,Colegio,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",514.0,0.0,0.97,0.85,0.0,1.0,0.73,0.71,1.0,1.0,0.0,,
2033,Fuente-Álamo,Albacete,Castilla La Mancha,823.3177,-1.431773,38.69322,372,194,289,641,924,1278,1142,2420,16.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,47.05073139354251,Hellin,30.319341960734526,29.462178099706165,Hospital Virgen Del Castillo,35.3404810067289,Escuela Oficial de Idiomas,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",1529.0,0.11,0.6,0.94,0.0,1.0,0.94,0.9,1.0,0.0,0.0,,
2034,Fuentealbilla,Albacete,Castilla La Mancha,664.727,-1.549186,39.26686,248,121,226,504,708,940,867,1807,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,44.47234700458344,Albacete Los Llanos,39.326396529235616,40.32595237662756,Quironsalud Hospital Albacete,9.356168628937624,Colegio de Bormate C.R.A Ribera del Júcar,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",1168.0,0.13,0.83,0.98,0.0,1.0,0.98,0.76,1.0,0.0,0.0,,
2035,"Gineta, La",Albacete,Castilla La Mancha,691.8901,-1.996003,39.11287,504,151,310,849,795,1343,1266,2609,28.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,21.463968580613823,La Gineta,0.3942928987242333,17.390030008285528,Hospital Universitario Nuestra Señora Del Perpetuo Socorro,15.985563211937505,Colegio,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",1435.0,0.09,0.89,0.98,0.0,1.0,0.99,0.98,1.0,0.96,0.0,1.0,0.0
2036,Golosalvo,Albacete,Castilla La Mancha,737.8311,-1.636626,39.23994,4,5,6,15,54,44,40,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,37.71975867120981,Albacete Los Llanos,32.31519669159636,33.4682435459113,Quironsalud Hospital Albacete,6.4422556349665685,Colegio de Bormate C.R.A Ribera del Júcar,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",106.0,0.0,0.99,0.95,0.0,1.0,0.95,0.0,1.0,0.0,0.0,,
2037,Hellín,Albacete,Castilla La Mancha,571.8438,-1.70331,38.51216,5362,2671,3788,9081,10021,15579,15344,30923,143.0,217.0,12.0,42.0,84.0,197.0,125.0,183.0,Aeropuerto de Albacete,50.514194538831646,Hellin,1.3367334465079153,1.5090281319571055,Hospital De Hellín,39.64622697659712,EuroProyectos Formativos,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",14715.0,0.06,0.98,0.96,0.68,1.0,0.92,0.91,1.0,0.95,0.07,5.0,0.0
2038,"Herrera, La",Albacete,Castilla La Mancha,715.7388,-2.126546,38.96182,40,16,36,89,134,167,148,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,22.87011874197448,La Gineta,19.90925566074416,22.262448894915035,Hospital Universitario Nuestra Señora Del Perpetuo Socorro,18.471309871179663,Academia,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",261.0,0.0,0.79,0.84,0.0,1.0,0.85,0.79,1.0,0.16,0.0,,
2039,Higueruela,Albacete,Castilla La Mancha,1038.131,-1.445101,38.96424,139,85,125,294,503,606,540,1146,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,36.27342506761519,Almansa,31.344910997034585,31.8789434829526,Hospital General De Almansa,19.532774448475895, ,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",917.0,0.1,0.8,0.91,0.0,1.0,0.91,0.0,1.0,0.0,0.0,,
2040,Hoya-Gonzalo,Albacete,Castilla La Mancha,935.8157,-1.554348,38.96017,60,44,53,167,274,321,277,598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,26.79408351983535,Albacete Los Llanos,25.89488718633259,25.257708377123578,Quironsalud Hospital Albacete,15.553099488222768,Colegio Público Alcalde Galindo,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",392.0,0.0,0.99,0.96,0.0,1.0,0.96,0.0,1.0,0.0,0.0,,
2041,Jorquera,Albacete,Castilla La Mancha,620.2926,-1.521044,39.17475,20,23,27,105,182,193,164,357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,38.74743485805246,Albacete Los Llanos,34.33519880146333,34.96780929669939,Quironsalud Hospital Albacete,6.763602930035033,Colegio de Bormate C.R.A Ribera del Júcar,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",502.0,0.0,0.87,0.86,0.0,1.0,0.87,0.86,0.98,0.0,0.0,,
2042,Letur,Albacete,Castilla La Mancha,746.7882,-2.101964,38.36555,82,69,108,197,465,465,456,921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,68.08877705860479,Calasparra,38.41942641054016,35.58131425819056,Hospital Comarcal Del Noroeste,16.51696819281036,C.R.A. San José,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",1257.0,0.0,0.94,0.89,0.0,1.0,0.77,0.59,1.0,0.9,0.0,,
2043,Lezuza,Albacete,Castilla La Mancha,916.73,-2.353775,38.94902,120,83,151,329,635,694,624,1318,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,42.53020358112813,La Roda De Albacete,32.33361650695181,41.98480852962061,Hospital Universitario Nuestra Señora Del Perpetuo Socorro,37.39756138619081,Colegio Público Miguel Hernández,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",1344.0,0.0,0.84,0.88,0.0,1.0,0.89,0.79,0.99,0.63,0.0,,
2044,Liétor,Albacete,Castilla La Mancha,671.197,-1.952878,38.5429,86,67,110,254,548,551,514,1065,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,45.82050540182316,Hellin,23.35564415132456,23.3904413857764,Hospital De Hellín,26.46512759985936,C.R.A. San José,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",1183.0,0.0,0.94,0.9,0.0,1.0,0.86,0.86,0.99,0.94,0.0,,
2045,Madrigueras,Albacete,Castilla La Mancha,692.8739,-1.800167,39.23705,812,296,481,1338,1721,2360,2288,4648,54.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,32.37017328168238,La Gineta,22.197666879487045,27.897349738621138,Clínica Santa Cristina Albacete,0.094278233953104,Universidad Popular,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",2367.0,0.06,0.59,0.97,0.0,1.0,0.97,0.0,1.0,0.95,0.0,,
2046,Mahora,Albacete,Castilla La Mancha,667.1957,-1.725332,39.21283,236,102,165,439,543,772,713,1485,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,31.55937398443478,Albacete Los Llanos,25.89685025279013,27.254005337425813,Quironsalud Hospital Albacete,6.548966314264347,IES Río Júcar,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",959.0,0.11,0.71,0.99,0.0,1.0,0.99,0.0,1.0,0.0,0.0,,
2047,Masegoso,Albacete,Castilla La Mancha,1109.367,-2.315899,38.71841,0,5,9,20,81,68,47,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,46.948653622688695,Albacete Los Llanos,51.21956950722219,48.88841351979605,Hospital Universitario Nuestra Señora Del Perpetuo Socorro,18.75289856738725,Colegio Público Miguel Hernández,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",268.0,0.0,0.63,0.93,0.0,1.0,0.0,0.0,0.81,0.0,0.0,,
2048,Minaya,Albacete,Castilla La Mancha,725.5837,-2.319947,39.27149,183,78,108,378,659,705,701,1406,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,53.2691627781005,Minaya,4.208905046611824,24.416920165033392,Hospital General De Villarobledo,17.302135055691924, ,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",1129.0,0.1,0.59,0.96,0.0,1.0,0.95,0.0,1.0,1.0,0.0,1.0,0.0
2049,Molinicos,Albacete,Castilla La Mancha,857.9905,-2.237843,38.46796,51,28,68,193,450,406,384,790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Albacete,62.619346167614,Hellin,48.1365819430246,48.039343562061866,Hospital De Hellín,0.2567925038089613,C.R.A. San José,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",1423.0,0.11,0.95,0.93,0.0,1.0,0.37,0.37,1.0,0.15,0.0,,
