cmun,municipality,municipality_1,municipality_2,province,autonomous_community,latitude,longitude,altitude
40219,Vallelado,vallelado,,Segovia,Castilla León,41.40426,-4.425953,779.4292
40220,Valleruela de Pedraza,vallerueladepedraza,,Segovia,Castilla León,41.1795,-3.806705,1093.092
40221,Valleruela de Sepúlveda,vallerueladesepulveda,,Segovia,Castilla León,41.18853,-3.772063,1095.099
40222,Veganzones,veganzones,,Segovia,Castilla León,41.1929,-3.994259,916.5224
40223,Vegas de Matute,vegasdematute,,Segovia,Castilla León,40.79456,-4.278765,1020.674
40224,Ventosilla y Tejadilla,ventosillaytejadilla,,Segovia,Castilla León,41.18225,-3.695434,1126.269
40225,Villacastín,villacastin,,Segovia,Castilla León,40.7799,-4.413782,1102.828
40228,Villaverde de Íscar,villaverdedeiscar,,Segovia,Castilla León,41.30714,-4.529464,763.1172
40229,Villaverde de Montejo,villaverdedemontejo,,Segovia,Castilla León,41.52252,-3.65548,1043.897
40230,Villeguillo,villeguillo,,Segovia,Castilla León,41.25183,-4.578562,770.3413
40231,Yanguas de Eresma,yanguasdeeresma,,Segovia,Castilla León,41.07141,-4.240785,889.0092
40233,Zarzuela del Monte,zarzueladelmonte,,Segovia,Castilla León,40.80906,-4.336537,1005.036
40234,Zarzuela del Pinar,zarzueladelpinar,,Segovia,Castilla León,41.26064,-4.183645,877.3031
40901,Ortigosa del Monte,ortigosadelmonte,,Segovia,Castilla León,40.84172,-4.175569,1107.927
40902,Cozuelos de Fuentidueña,cozuelosdefuentiduena,,Segovia,Castilla León,41.39128,-4.095218,878.4466
40903,Marazoleja,marazoleja,,Segovia,Castilla León,40.96149,-4.339089,912.3766
40904,Navas de Riofrío,navasderiofrio,,Segovia,Castilla León,40.86571,-4.13987,1102.874
40905,Cuevas de Provanco,cuevasdeprovanco,,Segovia,Castilla León,41.54247,-3.961665,887.5039
40906,San Cristóbal de Segovia,sancristobaldesegovia,,Segovia,Castilla León,40.95257,-4.076104,1075.621
41001,Aguadulce,aguadulce,,Sevilla,Andalucía,37.25283,-4.991125,269.4199
41002,Alanís,alanis,,Sevilla,Andalucía,38.03748,-5.715293,674.499
41003,Albaida del Aljarafe,albaidadelaljarafe,,Sevilla,Andalucía,37.42702,-6.165926,165.9894
41004,Alcalá de Guadaíra,alcaladeguadaira,,Sevilla,Andalucía,37.33833,-5.844032,55.89719
41005,Alcalá del Río,alcaladelrio,,Sevilla,Andalucía,37.51827,-5.978236,27.89068
41006,Alcolea del Río,alcoleadelrio,,Sevilla,Andalucía,37.61416,-5.671293,31.59125
41007,"Algaba, La",algabala,,Sevilla,Andalucía,37.46177,-6.013736,11.90946
41008,Algámitas,algamitas,,Sevilla,Andalucía,37.01501,-5.149775,426.4051
41009,Almadén de la Plata,almadendelaplata,,Sevilla,Andalucía,37.87345,-6.079766,454.1956
41010,Almensilla,almensilla,,Sevilla,Andalucía,37.30904,-6.113987,46.3095
41011,Arahal,arahal,,Sevilla,Andalucía,37.2641,-5.542829,119.1923
41012,Aznalcázar,aznalcazar,,Sevilla,Andalucía,37.30518,-6.248415,66.94781
41013,Aznalcóllar,aznalcollar,,Sevilla,Andalucía,37.52354,-6.269565,142.9431
41014,Badolatosa,badolatosa,,Sevilla,Andalucía,37.30871,-4.672858,223.3192
41015,Benacazón,benacazon,,Sevilla,Andalucía,37.35343,-6.199005,122.7115
41016,Bollullos de la Mitación,bollullosdelamitacion,,Sevilla,Andalucía,37.34011,-6.138757,89.16615
41017,Bormujos,bormujos,,Sevilla,Andalucía,37.37101,-6.070961,100.3896
41018,Brenes,brenes,,Sevilla,Andalucía,37.55057,-5.873065,20.4634
41019,Burguillos,burguillos,,Sevilla,Andalucía,37.58725,-5.967274,82.8983
41020,"Cabezas de San Juan, Las",cabezasdesanjuanlas,,Sevilla,Andalucía,36.98133,-5.940864,66.06638
41021,Camas,camas,,Sevilla,Andalucía,37.40087,-6.032911,10.96704
41022,"Campana, La",campanala,,Sevilla,Andalucía,37.56945,-5.425768,138.4237
41023,Cantillana,cantillana,,Sevilla,Andalucía,37.60867,-5.825826,31.12143
41024,Carmona,carmona,,Sevilla,Andalucía,37.47102,-5.642328,217.9807
41025,Carrión de los Céspedes,carriondeloscespedes,,Sevilla,Andalucía,37.36847,-6.328958,101.1786
41026,Casariche,casariche,,Sevilla,Andalucía,37.29389,-4.759532,307.1805
41027,Castilblanco de los Arroyos,castilblancodelosarroyos,,Sevilla,Andalucía,37.67459,-5.9893,328.9605
41028,Castilleja de Guzmán,castillejadeguzman,,Sevilla,Andalucía,37.40865,-6.057408,132.0701
41029,Castilleja de la Cuesta,castillejadelacuesta,,Sevilla,Andalucía,37.38644,-6.051838,99.49868
41030,Castilleja del Campo,castillejadelcampo,,Sevilla,Andalucía,37.38591,-6.33445,117.3369
41031,"Castillo de las Guardas, El",castillodelasguardasel,,Sevilla,Andalucía,37.6916,-6.314299,344.4214
41032,Cazalla de la Sierra,cazalladelasierra,,Sevilla,Andalucía,37.9296,-5.760799,589.1179
41033,Constantina,constantina,,Sevilla,Andalucía,37.87227,-5.619115,562.725
41034,Coria del Río,coriadelrio,,Sevilla,Andalucía,37.28506,-6.051814,12.71133
41035,Coripe,coripe,,Sevilla,Andalucía,36.97023,-5.441308,322.8958
41036,"Coronil, El",coronilel,,Sevilla,Andalucía,37.08228,-5.633467,135.0
41037,"Corrales, Los",corraleslos,,Sevilla,Andalucía,37.09732,-4.98291,387.234
41038,Dos Hermanas,doshermanas,,Sevilla,Andalucía,37.28318,-5.922242,47.75739
41039,Écija,ecija,,Sevilla,Andalucía,37.54093,-5.079953,109.0
41040,Espartinas,espartinas,,Sevilla,Andalucía,37.37997,-6.123577,129.527
41041,Estepa,estepa,,Sevilla,Andalucía,37.29147,-4.878506,536.463
41042,Fuentes de Andalucía,fuentesdeandalucia,,Sevilla,Andalucía,37.46221,-5.348385,181.6506
41043,"Garrobo, El",garroboel,,Sevilla,Andalucía,37.62539,-6.172421,269.6107
41044,Gelves,gelves,,Sevilla,Andalucía,37.33677,-6.025333,9.087679
41045,Gerena,gerena,,Sevilla,Andalucía,37.52553,-6.157654,91.18767
41046,Gilena,gilena,,Sevilla,Andalucía,37.25134,-4.913494,466.0
41047,Gines,gines,,Sevilla,Andalucía,37.38713,-6.078264,122.6012
41048,Guadalcanal,guadalcanal,,Sevilla,Andalucía,38.09198,-5.821165,666.4088
41049,Guillena,guillena,,Sevilla,Andalucía,37.53902,-6.052268,23.11958
41050,Herrera,herrera,,Sevilla,Andalucía,37.36176,-4.850014,250.9977
41051,Huévar del Aljarafe,huevardelaljarafe,,Sevilla,Andalucía,37.35599,-6.27659,72.44372
41053,Lebrija,lebrija,,Sevilla,Andalucía,36.91951,-6.078367,36.06404
41054,Lora de Estepa,loradeestepa,,Sevilla,Andalucía,37.26869,-4.827815,447.5596
41055,Lora del Río,loradelrio,,Sevilla,Andalucía,37.65923,-5.526284,42.94636
41056,"Luisiana, La",luisianala,,Sevilla,Andalucía,37.52613,-5.248721,170.004
41057,"Madroño, El",madronoel,,Sevilla,Andalucía,37.64548,-6.511699,357.1227
41058,Mairena del Alcor,mairenadelalcor,,Sevilla,Andalucía,37.37316,-5.747595,131.1066
41059,Mairena del Aljarafe,mairenadelaljarafe,,Sevilla,Andalucía,37.34449,-6.065354,67.95491
41060,Marchena,marchena,,Sevilla,Andalucía,37.32972,-5.416465,132.541
41061,Marinaleda,marinaleda,,Sevilla,Andalucía,37.37473,-4.953792,211.5678
41062,Martín de la Jara,martindelajara,,Sevilla,Andalucía,37.10655,-4.962173,403.103
41063,"Molares, Los",molareslos,,Sevilla,Andalucía,37.15531,-5.719529,78.48339
41064,Montellano,montellano,,Sevilla,Andalucía,36.99564,-5.570882,270.6418
41065,Morón de la Frontera,morondelafrontera,,Sevilla,Andalucía,37.1223,-5.451869,231.4267
41066,"Navas de la Concepción, Las",navasdelaconcepcionlas,,Sevilla,Andalucía,37.93347,-5.464808,433.0268
41067,Olivares,olivares,,Sevilla,Andalucía,37.41868,-6.155926,173.8805
41068,Osuna,osuna,,Sevilla,Andalucía,37.23697,-5.102748,291.4922
41069,"Palacios y Villafranca, Los",palaciosyvillafrancalos,,Sevilla,Andalucía,37.15859,-5.924166,8.847688
41070,Palomares del Río,palomaresdelrio,,Sevilla,Andalucía,37.32256,-6.057716,38.78385
41071,Paradas,paradas,,Sevilla,Andalucía,37.28981,-5.497219,124.3341
41072,Pedrera,pedrera,,Sevilla,Andalucía,37.22301,-4.896754,456.6477
41073,"Pedroso, El",pedrosoel,,Sevilla,Andalucía,37.84222,-5.763515,413.6199
41074,Peñaflor,penaflor,,Sevilla,Andalucía,37.70726,-5.346412,56.938
41075,Pilas,pilas,,Sevilla,Andalucía,37.30167,-6.302449,69.78975
41076,Pruna,pruna,,Sevilla,Andalucía,36.97364,-5.222943,546.836
41077,"Puebla de Cazalla, La",puebladecazallala,,Sevilla,Andalucía,37.22441,-5.31227,173.4698
41078,"Puebla de los Infantes, La",puebladelosinfantesla,,Sevilla,Andalucía,37.77852,-5.388995,235.6329
41079,"Puebla del Río, La",puebladelriola,,Sevilla,Andalucía,37.26748,-6.062557,21.86605
41080,"Real de la Jara, El",realdelajarael,,Sevilla,Andalucía,37.95061,-6.1559,462.9557
41081,"Rinconada, La",rinconadala,,Sevilla,Andalucía,37.4878,-5.979309,11.99988
41082,"Roda de Andalucía, La",rodadeandaluciala,,Sevilla,Andalucía,37.20099,-4.779276,403.1315
41083,"Ronquillo, El",ronquilloel,,Sevilla,Andalucía,37.72555,-6.176963,337.517
41084,"Rubio, El",rubioel,,Sevilla,Andalucía,37.3557,-4.988925,207.1797
41085,Salteras,salteras,,Sevilla,Andalucía,37.41824,-6.111633,153.2617
41086,San Juan de Aznalfarache,sanjuandeaznalfarache,,Sevilla,Andalucía,37.35838,-6.035451,52.55407
41087,Sanlúcar la Mayor,sanlucarlamayor,,Sevilla,Andalucía,37.38578,-6.201977,135.8951
41088,San Nicolás del Puerto,sannicolasdelpuerto,,Sevilla,Andalucía,37.99353,-5.653036,588.4053
41089,Santiponce,santiponce,,Sevilla,Andalucía,37.43869,-6.038414,16.95212
41090,"Saucejo, El",saucejoel,,Sevilla,Andalucía,37.07005,-5.096187,533.4467
41091,Sevilla,sevilla,,Sevilla,Andalucía,37.38264,-5.996295,8.265573
41092,Tocina,tocina,,Sevilla,Andalucía,37.60978,-5.733069,29.86999
41093,Tomares,tomares,,Sevilla,Andalucía,37.37404,-6.045198,69.09997
41094,Umbrete,umbrete,,Sevilla,Andalucía,37.36993,-6.157722,126.0343
41095,Utrera,utrera,,Sevilla,Andalucía,37.18142,-5.781507,49.07016
41096,Valencina de la Concepción,valencinadelaconcepcion,,Sevilla,Andalucía,37.41601,-6.076959,150.983
41097,Villamanrique de la Condesa,villamanriquedelacondesa,,Sevilla,Andalucía,37.2463,-6.306533,32.61857
41098,Villanueva del Ariscal,villanuevadelariscal,,Sevilla,Andalucía,37.39572,-6.141313,152.3999
41099,Villanueva del Río y Minas,villanuevadelrioyminas,,Sevilla,Andalucía,37.6601,-5.714389,55.40402
41100,Villanueva de San Juan,villanuevadesanjuan,,Sevilla,Andalucía,37.05036,-5.175473,467.6487
41101,Villaverde del Río,villaverdedelrio,,Sevilla,Andalucía,37.58805,-5.873684,19.56544
41102,"Viso del Alcor, El",visodelalcorel,,Sevilla,Andalucía,37.38826,-5.719357,145.2844
41901,Cañada Rosal,canadarosal,,Sevilla,Andalucía,37.59894,-5.210358,157.5748
41902,Isla Mayor,islamayor,,Sevilla,Andalucía,37.13356,-6.162807,4.0
41903,"Cuervo de Sevilla, El",cuervodesevillael,,Sevilla,Andalucía,36.85136,-6.041625,59.24586
42001,Abejar,abejar,,Soria,Castilla León,41.80774,-2.785575,1145.182
42003,Adradas,adradas,,Soria,Castilla León,41.35108,-2.473783,1053.24
42004,Ágreda,agreda,,Soria,Castilla León,41.85508,-1.920437,939.9912
42006,Alconaba,alconaba,,Soria,Castilla León,41.72372,-2.385317,1008.273
42007,Alcubilla de Avellaneda,alcubilladeavellaneda,,Soria,Castilla León,41.72509,-3.30504,926.149
42008,Alcubilla de las Peñas,alcubilladelaspenas,,Soria,Castilla León,41.2513,-2.527009,1123.342
42009,Aldealafuente,aldealafuente,,Soria,Castilla León,41.6716,-2.325249,1008.722
42010,Aldealices,aldealices,,Soria,Castilla León,41.90195,-2.309518,1133.837
42011,Aldealpozo,aldealpozo,,Soria,Castilla León,41.78287,-2.205355,1056.476
42012,Aldealseñor,aldealsenor,,Soria,Castilla León,41.87892,-2.315711,1090.4
42013,Aldehuela de Periáñez,aldehueladeperianez,,Soria,Castilla León,41.80824,-2.306498,1053.012
42014,"Aldehuelas, Las",aldehuelaslas,,Soria,Castilla León,41.99459,-2.364379,1267.252
42015,Alentisque,alentisque,,Soria,Castilla León,41.41982,-2.332048,1060.366
42016,Aliud,aliud,,Soria,Castilla León,41.65447,-2.253102,1012.084
42017,Almajano,almajano,,Soria,Castilla León,41.85081,-2.337914,1054.0
42018,Almaluez,almaluez,,Soria,Castilla León,41.28933,-2.26941,823.894
42019,Almarza,almarza,,Soria,Castilla León,41.94652,-2.469083,1152.273
42020,Almazán,almazan,,Soria,Castilla León,41.48592,-2.533437,962.2736
42021,Almazul,almazul,,Soria,Castilla León,41.57373,-2.146663,981.7079
42022,Almenar de Soria,almenardesoria,,Soria,Castilla León,41.68241,-2.199794,1020.456
42023,Alpanseque,alpanseque,,Soria,Castilla León,41.26534,-2.67099,1113.177
42024,Arancón,arancon,,Soria,Castilla León,41.80079,-2.282142,1064.569
42025,Arcos de Jalón,arcosdejalon,,Soria,Castilla León,41.21495,-2.2713,829.8203
42026,Arenillas,arenillas,,Soria,Castilla León,41.34745,-2.845552,1097.583
42027,Arévalo de la Sierra,arevalodelasierra,,Soria,Castilla León,41.94745,-2.400216,1209.113
42028,Ausejo de la Sierra,ausejodelasierra,,Soria,Castilla León,41.89484,-2.374161,1097.726
42029,Baraona,baraona,,Soria,Castilla León,41.29533,-2.657406,1122.398
42030,Barca,barca,,Soria,Castilla León,41.45625,-2.620859,956.5942
42031,Barcones,barcones,,Soria,Castilla León,41.29187,-2.816489,1095.072
42032,Bayubas de Abajo,bayubasdeabajo,,Soria,Castilla León,41.52646,-2.895991,921.9889
42033,Bayubas de Arriba,bayubasdearriba,,Soria,Castilla León,41.55735,-2.88629,960.613
42034,Beratón,beraton,,Soria,Castilla León,41.71635,-1.810971,1386.368
42035,Berlanga de Duero,berlangadeduero,,Soria,Castilla León,41.46519,-2.861313,937.0346
42036,Blacos,blacos,,Soria,Castilla León,41.68061,-2.856914,989.2947
42037,Bliecos,bliecos,,Soria,Castilla León,41.52827,-2.271571,1044.849
42038,Borjabad,borjabad,,Soria,Castilla León,41.55315,-2.365719,1014.908
42039,Borobia,borobia,,Soria,Castilla León,41.66553,-1.897643,1115.851
42041,Buberos,buberos,,Soria,Castilla León,41.64727,-2.195456,1022.386
42042,Buitrago,buitrago,,Soria,Castilla León,41.84751,-2.408156,1033.595
42043,Burgo de Osma-Ciudad de Osma,burgodeosmaciudaddeosma,,Soria,Castilla León,41.58764,-3.06658,902.5478
42044,Cabrejas del Campo,cabrejasdelcampo,,Soria,Castilla León,41.68117,-2.269537,992.3073
42045,Cabrejas del Pinar,cabrejasdelpinar,,Soria,Castilla León,41.79767,-2.849684,1157.918
42046,Calatañazor,calatanazor,,Soria,Castilla León,41.6996,-2.817588,1058.661
42048,Caltojar,caltojar,,Soria,Castilla León,41.40254,-2.764143,968.6671
42049,Candilichera,candilichera,,Soria,Castilla León,41.70433,-2.301476,1004.845
42050,Cañamaque,canamaque,,Soria,Castilla León,41.445,-2.236295,961.6105
42051,Carabantes,carabantes,,Soria,Castilla León,41.5517,-2.001163,1004.526
42052,Caracena,caracena,,Soria,Castilla León,41.3833,-3.091343,1079.824
42053,Carrascosa de Abajo,carrascosadeabajo,,Soria,Castilla León,41.42324,-3.090263,1021.172
42054,Carrascosa de la Sierra,carrascosadelasierra,,Soria,Castilla León,41.89554,-2.28056,1185.388
42055,Casarejos,casarejos,,Soria,Castilla León,41.79644,-3.032538,1084.931
42056,Castilfrío de la Sierra,castilfriodelasierra,,Soria,Castilla León,41.91998,-2.305577,1204.084
42057,Castilruiz,castilruiz,,Soria,Castilla León,41.87681,-2.059147,1012.292
42058,Castillejo de Robledo,castillejoderobledo,,Soria,Castilla León,41.56111,-3.494669,958.3167
42059,Centenera de Andaluz,centeneradeandaluz,,Soria,Castilla León,41.50687,-2.71833,945.2386
42060,Cerbón,cerbon,,Soria,Castilla León,41.92931,-2.169622,1118.104
42061,Cidones,cidones,,Soria,Castilla León,41.81461,-2.640114,1088.646
42062,Cigudosa,cigudosa,,Soria,Castilla León,41.93505,-2.055447,744.5455
42063,Cihuela,cihuela,,Soria,Castilla León,41.40725,-1.99981,823.4209
42064,Ciria,ciria,,Soria,Castilla León,41.61886,-1.965891,1037.322
42065,Cirujales del Río,cirujalesdelrio,,Soria,Castilla León,41.86694,-2.325954,1068.647
42068,Coscurita,coscurita,,Soria,Castilla León,41.43481,-2.475592,964.2791
42069,Covaleda,covaleda,,Soria,Castilla León,41.93584,-2.884975,1200.42
42070,Cubilla,cubilla,,Soria,Castilla León,41.74883,-2.938876,1091.318
42071,Cubo de la Solana,cubodelasolana,,Soria,Castilla León,41.60253,-2.420941,992.694
42073,Cueva de Ágreda,cuevadeagreda,,Soria,Castilla León,41.76356,-1.88755,1297.624
42075,Dévanos,devanos,,Soria,Castilla León,41.90224,-1.945479,936.56
42076,Deza,deza,,Soria,Castilla León,41.46352,-2.022246,883.1517
42078,Duruelo de la Sierra,duruelodelasierra,,Soria,Castilla León,41.95428,-2.932089,1192.476
42079,Escobosa de Almazán,escobosadealmazan,,Soria,Castilla León,41.48692,-2.371206,1086.438
42080,Espeja de San Marcelino,espejadesanmarcelino,,Soria,Castilla León,41.80276,-3.22209,1032.547
42081,Espejón,espejon,,Soria,Castilla León,41.83094,-3.259629,1032.613
42082,Estepa de San Juan,estepadesanjuan,,Soria,Castilla León,41.92665,-2.333617,1254.505
42083,Frechilla de Almazán,frechilladealmazan,,Soria,Castilla León,41.42592,-2.515668,984.3314
42084,Fresno de Caracena,fresnodecaracena,,Soria,Castilla León,41.45257,-3.091199,954.0523
42085,Fuentearmegil,fuentearmegil,,Soria,Castilla León,41.71469,-3.182951,986.2681
42086,Fuentecambrón,fuentecambron,,Soria,Castilla León,41.50551,-3.328088,1016.823
42087,Fuentecantos,fuentecantos,,Soria,Castilla León,41.84877,-2.428108,1030.378
42088,Fuentelmonge,fuentelmonge,,Soria,Castilla León,41.42037,-2.186185,866.837
42089,Fuentelsaz de Soria,fuentelsazdesoria,,Soria,Castilla León,41.86476,-2.415506,1072.903
42090,Fuentepinilla,fuentepinilla,,Soria,Castilla León,41.56748,-2.763092,938.7756
42092,Fuentes de Magaña,fuentesdemagana,,Soria,Castilla León,41.93504,-2.180229,1142.983
42093,Fuentestrún,fuentestrun,,Soria,Castilla León,41.87467,-2.081859,1010.144
42094,Garray,garray,,Soria,Castilla León,41.8151,-2.446957,1013.721
42095,Golmayo,golmayo,,Soria,Castilla León,41.76519,-2.524221,1051.163
42096,Gómara,gomara,,Soria,Castilla León,41.6233,-2.225688,1048.483
42097,Gormaz,gormaz,,Soria,Castilla León,41.49263,-3.004386,957.7652
42098,Herrera de Soria,herreradesoria,,Soria,Castilla León,41.7629,-3.012353,1094.928
42100,Hinojosa del Campo,hinojosadelcampo,,Soria,Castilla León,41.73899,-2.098851,1033.897
42103,Langa de Duero,langadeduero,,Soria,Castilla León,41.6101,-3.401597,844.9768
42105,Liceras,liceras,,Soria,Castilla León,41.37885,-3.243724,1125.616
42106,"Losilla, La",losillala,,Soria,Castilla León,41.87247,-2.278706,1175.729
42107,Magaña,magana,,Soria,Castilla León,41.89968,-2.161685,954.0438
42108,Maján,majan,,Soria,Castilla León,41.46891,-2.303282,1145.01
42110,Matalebreras,matalebreras,,Soria,Castilla León,41.84061,-2.046679,995.2419
42111,Matamala de Almazán,matamaladealmazan,,Soria,Castilla León,41.50644,-2.640236,946.6416
42113,Medinaceli,medinaceli,,Soria,Castilla León,41.17257,-2.433086,1201.395
42115,Miño de Medinaceli,minodemedinaceli,,Soria,Castilla León,41.18982,-2.518145,1158.736
42116,Miño de San Esteban,minodesanesteban,,Soria,Castilla León,41.536,-3.345308,942.0782
42117,Molinos de Duero,molinosdeduero,,Soria,Castilla León,41.88531,-2.787729,1101.836
42118,Momblona,momblona,,Soria,Castilla León,41.4441,-2.346566,1063.584
42119,Monteagudo de las Vicarías,monteagudodelasvicarias,,Soria,Castilla León,41.36525,-2.16931,792.3184
42120,Montejo de Tiermes,montejodetiermes,,Soria,Castilla León,41.36852,-3.198695,1157.937
42121,Montenegro de Cameros,montenegrodecameros,,Soria,Castilla León,42.08982,-2.753905,1243.88
42123,Morón de Almazán,morondealmazan,,Soria,Castilla León,41.41478,-2.413052,1007.026
42124,Muriel de la Fuente,murieldelafuente,,Soria,Castilla León,41.72466,-2.860322,1018.385
42125,Muriel Viejo,murielviejo,,Soria,Castilla León,41.78269,-2.915418,1090.473
42127,Nafría de Ucero,nafriadeucero,,Soria,Castilla León,41.72269,-3.094858,1021.318
42128,Narros,narros,,Soria,Castilla León,41.84862,-2.294553,1112.726
42129,Navaleno,navaleno,,Soria,Castilla León,41.83872,-3.00545,1117.306
42130,Nepas,nepas,,Soria,Castilla León,41.52644,-2.399912,1041.625
42131,Nolay,nolay,,Soria,Castilla León,41.527,-2.351627,1073.411
42132,Noviercas,noviercas,,Soria,Castilla León,41.71159,-2.034963,1096.912
42134,Ólvega,olvega,,Soria,Castilla León,41.77938,-1.985618,1040.087
42135,Oncala,oncala,,Soria,Castilla León,41.97038,-2.314437,1300.732
42139,Pinilla del Campo,pinilladelcampo,,Soria,Castilla León,41.71715,-2.083476,1047.87
42140,Portillo de Soria,portillodesoria,,Soria,Castilla León,41.63532,-2.121212,1024.967
42141,"Póveda de Soria, La",povedadesoriala,,Soria,Castilla León,42.01227,-2.504583,1298.482
42142,Pozalmuro,pozalmuro,,Soria,Castilla León,41.77471,-2.102212,1049.624
42144,Quintana Redonda,quintanaredonda,,Soria,Castilla León,41.64019,-2.615314,1025.763
