,longitude,municipality,latitude
4362,-4.800335,Cabizuela,40.90104
4363,-2.772906,Almadrones,40.90088
4364,-6.130104,Garcirrey,40.90087
4365,-2.227567,Ablanque,40.89797
4366,-1.140161,Barrachina,40.89761
4367,-4.38389,Marugán,40.89658
4368,-0.0040137,Fórnoles,40.89391
4369,-5.644847,Arapiles,40.89376
4370,-4.581257,Sanchidrián,40.89338
4371,-5.498151,Villagonzalo de Tormes,40.89248
4372,-2.485381,Abánades,40.89215
4373,-6.307348,"Cubo de Don Sancho, El",40.89175
4374,-0.3806293,Alcorisa,40.89169
4375,-1.009121,Villanueva del Rebollar de la Sierra,40.8915
4376,-1.459222,Torralba de los Sisones,40.89043
4377,-5.28644,Nava de Sotrobal,40.88955
4378,-3.2195,Puebla de Beleña,40.8895
4379,-2.045764,Torremocha del Pinar,40.88856
4380,-3.561255,"Berrueco, El",40.88814
4381,-2.941914,Miralrío,40.88813
4382,-1.960182,Herrería,40.88811
4383,-4.47202,Muñopedro,40.88802
4384,-6.212831,Pelarrodríguez,40.88746
4385,-5.681415,Miranda de Azán,40.88712
4386,-4.927863,Collado de Contreras,40.88665
4387,0.8033742,"Ametlla de Mar, L'",40.88507
4388,-1.567813,Odón,40.88443
4389,-4.715201,Villanueva de Gómez,40.88379
4390,-1.685099,Campillo de Dueñas,40.88367
4391,-2.817813,Argecilla,40.88361
4392,-0.5752621,Crivillén,40.88327
4393,-4.756086,San Pascual,40.88227
4394,-5.39209,Peñarandilla,40.88219
4395,0.0554401,"Portellada, La",40.88211
4396,-2.633242,"Sotillo, El",40.88125
4397,0.4995357,Aldover,40.87973
4398,-6.623679,Olmedo de Camaces,40.87916
4399,-4.345913,Lastras del Pozo,40.87859
4400,-4.635879,Blascosancho,40.87781
4401,-5.363412,Coca de Alba,40.87778
4402,-0.4884439,"Mata de los Olmos, La",40.87758
4403,-0.4884439,"Mata de los Olmos, La",40.87758
4404,-0.4884439,"Mata de los Olmos, La",40.87758
4405,-0.4884439,"Mata de los Olmos, La",40.87758
4406,-5.122354,Gimialcón,40.87731
4407,-5.096365,Salvadiós,40.877
4408,-6.46762,Villavieja de Yeltes,40.87605
4409,0.1556791,Valderrobres,40.87544
4410,0.7124032,"Perelló, El",40.87543
4411,-4.869534,Narros de Saldueña,40.87524
4412,-6.747851,Ahigal de los Aceiteros,40.87508
4413,-0.0630138,Belmonte de San José,40.87395
4414,0.3998365,Alfara de Carles,40.87387
4415,-6.573174,Fuenteliante,40.87377
4416,-4.969728,Crespos,40.87341
4417,-3.662956,Valdemanco,40.87252
4418,-2.95777,Casas de San Galindo,40.87212
4419,-2.66889,"Inviernas, Las",40.87207
4420,-0.1334234,"Ginebrosa, La",40.87043
4421,-0.9402806,Vivel del Río Martín,40.87017
4422,-1.011204,Fuenferrada,40.86872
4423,-2.843731,Ledanca,40.86851
4424,-4.834677,Papatrigo,40.86782
4425,-5.977132,Robliza de Cojos,40.86742
4426,-6.413283,Villares de Yeltes,40.86742
4427,-3.057492,Copernal,40.86701
4428,-3.291975,Matarrubia,40.86689
4429,-0.0995028,"Cañada de Verich, La",40.86644
4430,-1.937551,Rillo de Gallo,40.86625
4431,-2.142655,Cobeta,40.8659
4432,-0.5210474,"Mata de los Olmos, La",40.86584
4433,-0.5210474,"Mata de los Olmos, La",40.86584
4434,-0.5210474,"Mata de los Olmos, La",40.86584
4435,-0.5210474,"Mata de los Olmos, La",40.86584
4436,-4.13987,Navas de Riofrío,40.86571
4437,-3.615572,"Cabrera, La",40.86399
4438,-1.323613,Fuentes Claras,40.86362
4439,-2.725983,Alaminos,40.86331
4440,-5.432443,Garcihernández,40.86021
4441,-2.182858,Olmeda de Cobeta,40.85934
4442,-5.059597,Narros del Castillo,40.85886
4443,-4.880385,Muñomer del Peco,40.85851
4444,-3.70969,Bustarviejo,40.85811
4445,-5.651478,Mozárbez,40.8579
4446,-4.729424,Hernansancho,40.85752
4447,-6.249917,Buenamadre,40.85742
4448,-0.426644,Berge,40.85691
4449,-5.210374,Bóveda del Río Almar,40.85662
4450,-2.370212,Esplegares,40.85608
4451,-3.48511,Patones,40.85573
4452,-0.63077,Estercuel,40.85538
4453,-5.35243,Tordillos,40.85421
4454,-3.234747,Robledillo de Mohernando,40.854
4455,-1.097085,Torre los Negros,40.8533
4456,-2.531623,Torrecuadradilla,40.85292
4457,-6.612907,Bañobárez,40.85113
4458,-6.706519,San Felices de los Gallegos,40.85019
4459,-3.105282,Alarilla,40.84969
4460,-4.922153,Viñegra de Moraña,40.84931
4461,-2.743719,Cogollor,40.84876
4462,-2.928168,Utande,40.84823
4463,-4.352016,Monterrubio,40.84811
4464,-6.048512,Aldehuela de la Bóveda,40.84437
4465,-0.895496,Martín del Río,40.84419
4466,-4.518333,Labajos,40.84376
4467,-3.370491,Casa de Uceda,40.84337
4468,-3.461408,Uceda,40.84321
4469,-1.882801,Molina de Aragón,40.84282
4470,-1.978584,Corduente,40.8428
4471,-4.175569,Ortigosa del Monte,40.84172
4472,-4.770429,"Oso, El",40.84169
4473,-0.7188649,Torre de las Arcas,40.84147
4474,-4.622241,Velayos,40.84094
4475,-2.892307,Gajanejos,40.84064
4476,-0.055186,"Cerollera, La",40.84003
4477,-5.198303,Mancera de Abajo,40.83998
4478,-5.542461,Terradillos,40.83985
4479,-1.190015,Bañón,40.83926
4480,-4.881355,Albornos,40.83842
4481,-1.325887,Caminreal,40.83794
4482,0.0208083,Ráfales,40.83759
4483,-3.494407,Torremocha de Jarama,40.83705
4484,-4.64183,Vega de Santa María,40.83594
4485,-0.5847404,Gargallo,40.83582
4486,-0.7995237,Montalbán,40.83571
4487,-6.79514,"Bouza, La",40.83541
4488,-1.136364,Cosa,40.8343
4489,-0.2415907,Mas de las Matas,40.83395
4490,-2.417238,Sacecorbo,40.8327
4491,0.1795601,Beceite,40.83106
4492,-5.287003,Macotera,40.83105
4493,-2.958514,Muduex,40.83027
4494,-4.803108,Riocabado,40.8301
4495,-4.838498,San Juan de la Encinilla,40.82997
4496,-3.538488,Torrelaguna,40.82785
4497,-3.155397,Humanes,40.82745
4498,-1.336394,Torrijo del Campo,40.82687
4499,-4.739214,Gotarrendura,40.82674
4500,-6.761016,Puerto Seguro,40.82635
4501,-5.94287,Matilla de los Caños del Río,40.82607
4502,-2.697101,Masegoso de Tajuña,40.82501
4503,-3.049552,Hita,40.82486
4504,-5.515934,Alba de Tormes,40.82463
4505,-3.673573,Navalafuente,40.82451
4506,-3.403089,"Cubillo de Uceda, El",40.82448
4507,-2.286627,Huertahernando,40.82372
4508,-0.197559,Aguaviva,40.82281
4509,-3.080854,Taragudo,40.82277
4510,-5.395449,Pedrosillo de Alba,40.82254
4511,-3.257045,Malaguilla,40.82191
4512,-5.583385,Valdemierque,40.82148
4513,-4.922052,Muñogrande,40.82127
4514,0.5021107,Roquetes,40.82109
4515,-4.20911,Otero de Herreros,40.82013
4516,-3.352177,Villaseca de Uceda,40.82005
4517,-3.626066,Cabanillas de la Sierra,40.81968
4518,-0.450496,Molinos,40.81963
4519,-1.758944,Castellar de la Muela,40.81917
4520,-5.448521,Aldeaseca de Alba,40.81856
4521,-4.257667,Valdeprados,40.8177
4522,-3.603684,Redueña,40.8163
4523,-0.6457179,Cañizar del Olivar,40.81605
4524,-6.305747,Boada,40.81601
4525,-3.766699,Miraflores de la Sierra,40.81381
4526,-1.858173,Castilnuevo,40.81361
4527,-0.843052,Utrillas,40.81327
4528,-1.48246,Blancas,40.81325
4529,0.7095863,"Ampolla, L'",40.81324
4530,-2.492624,Canredondo,40.81306
4531,-4.633421,Santo Domingo de las Posadas,40.81218
4532,-0.3388541,Seno,40.81201
4533,-5.005141,Vita,40.81179
4534,-4.5088,Maello,40.81118
4535,0.5209974,Tortosa,40.811
4536,-2.729513,Valderrebollo,40.8103
4537,-2.991395,Valdearenas,40.80917
4538,-4.336537,Zarzuela del Monte,40.80906
4539,-5.599875,Martinamor,40.80634
4540,0.0646729,Fuentespalda,40.80629
4541,-5.697661,Morille,40.80613
4542,-3.173942,Mohernando,40.80423
4543,-4.760686,"Berlanas, Las",40.80299
4544,-0.6970078,Castel de Cabra,40.80246
4545,-5.27934,Santiago de la Puebla,40.8023
4546,-5.038302,Herreros de Suso,40.80199
4547,-6.257595,"Fuente de San Esteban, La",40.80195
4548,-6.359767,Retortillo,40.80169
4549,-5.220465,Salmoral,40.80143
4550,-4.66711,Pozanco,40.8014
4551,-1.685385,Hombrados,40.80139
4552,-5.088691,Blascomillán,40.80138
4553,-5.973214,Villalba de los Llanos,40.80081
4554,-4.870896,San Pedro del Arroyo,40.80069
4555,-0.3202745,Castellote,40.80043
4556,-4.380133,Ituero y Lama,40.8
4557,-4.932576,Sigeres,40.79939
4558,-1.065551,Alpeñés,40.79881
4559,-3.622139,Venturada,40.79869
4560,-4.990441,"Parral, El",40.7973
4561,-3.079441,Torre del Burgo,40.79575
4562,-0.8095553,Escucha,40.79532
4563,-3.34408,Viñuelas,40.79491
4564,-4.763939,"Aldehuela, La",40.79458
4565,-4.278765,Vegas de Matute,40.79456
4566,-5.147208,Mancera de Arriba,40.79102
4567,-3.098835,Heras de Ayuso,40.791
4568,-5.737668,San Pedro de Rozados,40.79033
4569,-1.354099,Monreal del Campo,40.7903
4570,-2.753756,Barriopedro,40.78922
4571,-5.479877,Navales,40.78886
4572,-3.247577,Málaga del Fresno,40.78782
4573,-0.0317478,Monroyo,40.7874
4574,-4.910215,Santo Tomé de Zabarcos,40.78664
4575,-2.622788,Cifuentes,40.78657
4576,-3.30959,Fuentelahiguera de Albatages,40.78633
4577,-1.707366,Morenilla,40.78625
4578,-1.961115,Valhermoso,40.78606
4579,-3.692719,Guadalix de la Sierra,40.78483
4580,-1.794369,Prados Redondos,40.78471
4581,-0.618576,"Zoma, La",40.78397
4582,-5.367018,Gajates,40.78281
4583,-4.837343,Aveinte,40.78237
4584,-6.127284,San Muñoz,40.78233
4585,-1.570737,"Pedregal, El",40.78004
4586,-0.7503164,Palomar de Arroyos,40.77993
4587,-4.413782,Villacastín,40.7799
4588,-5.877073,Vecinos,40.77942
4589,-4.937897,Brabos,40.77847
4590,-1.649238,"Pobo de Dueñas, El",40.7777
4591,-2.995797,Trijueque,40.77686
4592,-0.2433772,"Parras de Castellote, Las",40.77547
4593,-0.5545593,Ejulve,40.77497
4594,-6.290481,Martín de Yeltes,40.77451
4595,-4.747359,Peñalba de Ávila,40.77176
4596,-2.39799,Ocentejo,40.77166
4597,-5.55873,Encinas de Arriba,40.77135
4598,0.672512,Camarles,40.77134
4599,-1.506898,Pozuel del Campo,40.77131
4600,-1.212446,Rubielos de la Cérida,40.77098
4601,-5.116322,San García de Ingelmos,40.76964
4602,-5.423006,Valdecarros,40.7696
4603,-3.068187,Cañizar,40.76956
4604,-4.781026,Monsalupe,40.76863
4605,-5.611017,Buenavista,40.76791
4606,-5.539045,Éjeme,40.76649
4607,-3.582034,"Vellón, El",40.76603
4608,-1.841357,Torremochuela,40.76517
4609,-3.378795,Valdenuño Fernández,40.7637
4610,-5.999232,Carrascal del Obispo,40.76361
4611,-5.233022,Malpartida,40.76288
4612,-2.202039,Zaorejas,40.76192
4613,-4.329294,Navas de San Antonio,40.76159
4614,-1.029473,Pancrudo,40.76154
4615,-3.465914,Valdepiélagos,40.76059
4616,-2.870508,Brihuega,40.75965
4617,-4.874116,Villaflor,40.7584
4618,-5.692359,Monterrubio de la Sierra,40.7571
4619,-1.99897,Fuembellida,40.75549
4620,0.0393172,Peñarroya de Tastavins,40.75538
4621,-3.165951,Yunquera de Henares,40.75522
4622,-4.957851,Grandes y San Martín,40.75497
4623,-5.375294,Pedraza de Alba,40.75438
4624,-3.783356,Soto del Real,40.75428
4625,-3.089445,Ciruelas,40.75227
4626,-0.067632,Torre de Arcas,40.75116
4627,-5.627549,Beleña,40.75113
4628,-4.581374,Tolbaños,40.75098
4629,-2.698229,Solanillos del Extremo,40.75076
4630,-4.665422,Mingorría,40.75072
4631,-1.806776,Torrecuadrada de Molina,40.74963
4632,-1.93057,Tierzo,40.74915
4633,-5.288013,Alaraz,40.74753
4634,-3.513244,Talamanca de Jarama,40.74688
4635,-4.624889,San Esteban de los Patos,40.74583
4636,-6.024715,Sanchón de la Sagrada,40.74459
4637,-3.030298,Torija,40.74407
4638,-5.554705,Galisancho,40.74398
4639,-1.734489,Anquela del Pedregal,40.74385
4640,-3.603798,Pedrezuela,40.74369
4641,-4.472222,Santa María del Cubillo,40.7425
4642,0.6119037,"Aldea, L'",40.7418
4643,-4.745263,Cardeñosa,40.74177
4644,-5.577567,Sieteiglesias de Tormes,40.74158
4645,-4.054667,Cercedilla,40.74145
4646,-6.180253,Cabrillas,40.74129
4647,-5.44845,Larrodrigo,40.73801
4648,-1.500031,Ojos Negros,40.73796
4649,-5.090713,Mirueña de los Infanzones,40.73749
4650,-5.010678,Solana de Rioalmar,40.73724
4651,-6.739775,Villar de Ciervo,40.73645
4652,-2.302655,Armallones,40.73587
4653,0.3733965,Mas de Barberans,40.73476
4654,-1.618372,Setiles,40.73423
4655,-3.582258,"Molar, El",40.73291
4656,-4.0151,Navacerrada,40.72893
4657,-0.1646943,Zorita del Maestrazgo,40.72866
4658,-5.492349,Anaya de Alba,40.72855
4659,-3.177209,Fontanar,40.72714
4660,-3.864914,Manzanares el Real,40.72705
4661,-6.704578,Villar de la Yegua,40.72498
4662,-4.865047,Bularros,40.72449
4663,-0.9954608,Rillo,40.72252
4664,-0.8684379,Mezquita de Jarque,40.72208
4665,-1.669642,Tordellego,40.72094
4666,0.7083474,Deltebre,40.71944
4667,-1.971264,Baños de Tajo,40.71827
4668,-0.18057,Palanques,40.71812
4669,-5.999515,Berrocal de Huebra,40.71792
4670,-3.920084,"Boalo, El",40.71746
4671,-5.111902,Gallegos de Sobrinos,40.71639
4672,-3.989412,Becerril de la Sierra,40.71638
4673,-5.83115,"Veguillas, Las",40.71627
4674,-1.11308,Lidón,40.71624
4675,-5.209755,Cabezas del Villar,40.71527
4676,-4.072706,"Molinos, Los",40.71456
4677,-5.705029,Pedrosillo de los Aires,40.71452
4678,-0.8305358,Cuevas de Almudén,40.71449
4679,0.4922784,Santa Bàrbara,40.71442
4680,-2.707037,Henche,40.71437
4681,-2.401744,Valtablado del Río,40.71436
4682,0.5311569,Masdenverge,40.71414
4683,-3.016062,Valdegrudas,40.71348
4684,-5.616053,Fresno Alhándiga,40.71292
4685,0.579972,Amposta,40.71231
4686,-4.829782,Marlín,40.71137
4687,-6.140146,Abusejo,40.7098
4688,-4.899144,Gallegos de Altamiros,40.70929
4689,-6.794617,Aldea del Obispo,40.70917
4690,-1.267302,Bueña,40.70864
4691,-0.9136373,Cañada Vellida,40.7075
4692,-3.126269,Tórtola de Henares,40.70661
4693,-5.026659,Muñico,40.70657
4694,-4.51648,Ojos-Albos,40.7065
4695,-6.33459,Castraz,40.70567
4696,-6.400911,Sancti-Spíritus,40.70518
4697,-4.978228,Cillán,40.70498
4698,0.7173735,Sant Jaume d'Enveja,40.70399
4699,-3.423473,"Casar, El",40.7035
4700,-0.801036,Jarque de la Val,40.70321
4701,-4.958119,Chamartín,40.70156
4702,-2.593588,Trillo,40.70134
4703,-0.9790183,Fuentes Calientes,40.70115
4704,-4.563919,Mediana de Voltoya,40.7007
4705,-6.645669,Castillejo de Martín Viejo,40.70037
4706,-5.927592,Narros de Matalayegua,40.69866
4707,-6.188134,Sepulcro-Hilario,40.69795
4708,-1.96769,Taravilla,40.69765
4709,-3.514251,Valdetorres de Jarama,40.69559
4710,-3.338467,Galápagos,40.69532
4711,-1.903321,Terzaga,40.6949
4712,-1.347499,Villafranca del Campo,40.69447
4713,-4.594394,Berrocalejo de Aragona,40.69409
4714,-4.023123,Collado Mediano,40.69389
4715,-2.978881,Caspueñas,40.6933
4716,-5.112507,Hurtumpascual,40.69209
4717,-0.78589,Hinojosa de Jarque,40.69128
4718,-5.806762,Membribe de la Sierra,40.68995
4719,-1.163326,Argente,40.68888
4720,-5.6135,"Maya, La",40.68756
4721,-0.3218952,Bordón,40.68736
4722,-1.098317,Visiedo,40.68581
4723,-1.49918,Villar del Salz,40.68233
4724,-3.047219,Aldeanueva de Guadalajara,40.68185
4725,-3.97335,Moralzarzal,40.68117
4726,0.4626295,"Galera, La",40.68102
4727,-1.880445,Pinilla de Molina,40.6802
4728,-2.252745,Villanueva de Alcorón,40.67927
4729,-3.615861,San Agustín del Guadalix,40.67867
4730,-5.943107,Barbalos,40.67702
4731,-1.678581,Adobes,40.67593
4732,-0.2001235,Villores,40.6753
4733,-0.7019678,Aliaga,40.67419
4734,-4.781778,Martiherrero,40.67412
4735,-6.719632,Villar de Argañán,40.67394
4736,-4.090732,Guadarrama,40.67348
4737,-1.234348,Aguatón,40.67128
4738,-6.318453,Alba de Yeltes,40.671
4739,-1.593102,Tordesilos,40.6705
4740,-5.287457,San Miguel de Serrezuela,40.67038
4741,0.5207712,Freginals,40.66994
4742,-2.40214,Arbeteta,40.66935
4743,-4.826726,Casasola,40.66874
4744,-1.809895,Traíd,40.66844
4745,-6.634002,Saelices el Chico,40.66839
4746,-3.200962,Marchamalo,40.66821
4747,-2.997695,Atanzón,40.66655
4748,-3.392131,Ribatejada,40.6665
4749,-2.069259,Peñalén,40.66584
4750,-2.969261,Valdeavellano,40.66508
4751,-4.915372,Sanchorreja,40.66479
4752,-4.964759,Narrillos del Rebollar,40.66433
4753,-1.72177,Piqueras,40.66349
4754,-6.243898,Aldehuela de Yeltes,40.66347
4755,-5.541891,Galinduste,40.66295
4756,-5.340833,Diego del Carpio,40.6625
4757,0.0428758,Castell de Cabres,40.66072
4758,-5.012668,Valdecasa,40.65955
4759,-3.766043,Colmenar Viejo,40.65895
4760,-4.023713,Alpedrete,40.65875
4761,-5.784428,Frades de la Sierra,40.65836
4762,-5.276952,Pascualcobo,40.65711
4763,-6.104106,Tamames,40.65682
4764,-4.700323,Ávila,40.65642
4765,-1.311811,Singra,40.65592
4766,-0.8808522,Galve,40.65557
4767,0.4687304,Godall,40.65544
4768,-3.053849,Centenera,40.65305
4769,-5.049766,San Juan del Olmo,40.6527
4770,-6.758546,"Alameda de Gardón, La",40.65081
4771,-5.382174,Chagarcía Medianero,40.64942
4772,-5.574761,Pelayos,40.64911
4773,-0.5922781,Pitarque,40.64859
4774,-0.5297248,Villarluengo,40.64831
4775,-4.766521,"Colilla, La",40.6473
4776,-0.2479222,Todolella,40.64658
4777,-0.2024678,Forcall,40.64625
4778,-5.856294,"Sierpe, La",40.64557
4779,-3.337636,Torrejón del Rey,40.64526
4780,-2.02876,Poveda de la Sierra,40.6428
4781,-6.314597,Dios le Guarde,40.64242
4782,-1.137267,Camañas,40.64226
4783,-1.469499,Peracense,40.64172
4784,-1.516299,Ródenas,40.64137
4785,-5.406429,Horcajo Medianero,40.64017
4786,-2.843132,Yélamos de Arriba,40.63964
4787,-1.869626,Megina,40.63909
4788,-3.51129,Fuente el Saz de Jarama,40.63877
4789,-3.238199,Cabanillas del Campo,40.63814
4790,-2.81983,San Andrés del Rey,40.63803
4791,-0.3402403,Olocau del Rey,40.63729
4792,-3.315817,Valdeaveruelo,40.63712
4793,-4.818228,Muñopepe,40.63546
4794,-1.003348,Perales del Alfambra,40.63414
4795,0.2853313,"Sénia, La",40.63339
4796,-5.689317,Berrocal de Salvatierra,40.63333
4797,-6.022623,Tejeda y Segoyuela,40.63215
4798,-5.623549,Montejo,40.6315
4799,-4.792297,"Serrada, La",40.63132
4800,-3.332983,Valdeavero,40.63099
4801,-6.704817,Gallegos de Argañán,40.63099
4802,-5.348361,Martínez,40.63086
4803,-2.856008,Yélamos de Abajo,40.63065
4804,-5.863536,Herguijuela del Campo,40.62996
4805,-3.166493,Guadalajara,40.62981
4806,-2.756927,Budia,40.62954
4807,-3.475017,Valdeolmos-Alalpardo,40.62949
4808,-1.746486,Alcoroches,40.6278
4809,-4.232728,Peguerinos,40.62729
4810,-4.008587,Collado Villalba,40.62725
4811,-6.18216,Puebla de Yeltes,40.62649
4812,-4.615232,Tornadizos de Ávila,40.62614
4813,-6.355115,Tenebrón,40.62404
4814,-2.726496,Durón,40.624
4815,-3.90712,Hoyo de Manzanares,40.62273
4816,-0.3990553,Tronchón,40.62114
4817,-4.845123,Padiernos,40.6211
4818,-2.277058,"Pozuelo, El",40.62026
4819,-2.953815,Valfermoso de Tajuña,40.61958
4820,-2.662719,Mantiel,40.61952
4821,-0.0977334,Morella,40.619
4822,-1.345689,Alba,40.61812
4823,-2.093301,Valsalobre,40.61693
4824,-5.955336,Escurial de la Sierra,40.61677
4825,0.2205459,Rossell,40.61636
4826,-2.339749,"Recuenco, El",40.61627
4827,-5.652822,Pizarral,40.61612
4828,-6.098923,Aldeanueva de la Sierra,40.6158
4829,-0.2790673,"Mata de Morella, la",40.61561
4830,-1.660092,Alustante,40.61554
4831,-1.304147,Torrelacárcel,40.61382
4832,-4.757426,"Fresno, El",40.61371
4833,-0.7541127,Camarillas,40.61241
4834,-6.020796,"Rinconada de la Sierra, La",40.61167
4835,-2.890399,Irueste,40.61166
4836,-4.811044,Salobral,40.61165
4837,-2.449482,Peralveche,40.61066
4838,-3.054468,Lupiana,40.61021
4839,-3.277798,Quer,40.60794
4840,-6.012387,Navarredonda de la Rinconada,40.60669
4841,-2.750611,"Olivar, El",40.6064
4842,0.3498944,San Rafael del Río,40.6063
4843,-5.340081,Zapardiel de la Cañada,40.60593
4844,-1.827446,Chequilla,40.60582
4845,-1.437312,Almohaja,40.60515
4846,-5.122006,Vadillo de la Sierra,40.60506
4847,-4.326336,"Navas del Marqués, Las",40.60316
4848,0.0462348,Vallibona,40.60295
4849,-4.900547,Muñogalindo,40.6028
4850,-6.275622,Morasverdes,40.60159
4851,-4.922258,Santa María del Arroyo,40.59944
4852,-3.712258,Tres Cantos,40.59907
4853,0.4428432,Ulldecona,40.59736
4854,-2.690925,Chillarón del Rey,40.59719
4855,-6.522775,Ciudad Rodrigo,40.59715
4856,-3.248165,Alovera,40.5967
4857,-3.497902,Algete,40.59642
4858,-6.646782,Carpio de Azaba,40.59594
4859,-4.257937,Santa María de la Alameda,40.5957
4860,-4.410842,Navalperal de Pinares,40.59454
4861,-5.449371,Armenteros,40.59402
4862,-6.81143,Fuentes de Oñoro,40.59302
4863,-4.782099,Gemuño,40.59291
4864,-1.909166,Peralejos de las Truchas,40.59257
4865,-3.41205,Fresno de Torote,40.59229
4866,-5.761326,Casafranca,40.59192
4867,-4.149123,San Lorenzo de El Escorial,40.59167
4868,-0.2970706,"Cuba, La",40.59166
4869,-5.804772,Endrinal,40.59099
4870,-2.162989,Carrascosa,40.59069
4871,-5.014978,Muñana,40.59051
4872,-0.7964078,Aguilar del Alfambra,40.59013
4873,-1.297152,Torremocha de Jiloca,40.59011
4874,-5.537611,"Tala, La",40.58969
4875,-5.596452,Salvatierra de Tormes,40.58959
4876,-4.839691,Niharra,40.5894
4877,-4.965192,"Torre, La",40.58926
4878,-5.370576,Arevalillo,40.58731
4879,-0.3423839,Mirambel,40.58709
4880,-1.789798,Checa,40.58671
4881,-0.9876969,Orrios,40.58663
4882,-2.380786,Vindel,40.58611
4883,-2.645078,Alique,40.58601
4884,-5.847236,Monleón,40.58582
4885,-4.12952,"Escorial, El",40.58508
4886,-6.058626,"Bastida, La",40.58504
4887,-5.921306,Linares de Riofrío,40.58448
4888,-3.302191,Villanueva de la Torre,40.58433
4889,-0.2165387,Cinctorres,40.58369
4890,-5.61708,Aldeavieja de Tormes,40.58328
4891,-2.03623,Cueva del Hierro,40.58282
4892,-0.5349099,Cañada de Benatanduz,40.58067
4893,-2.888909,Peñalver,40.57995
4894,-5.179864,Villanueva del Campillo,40.57825
4895,-4.00357,Galapagar,40.57736
4896,-0.6942516,Miravete de la Sierra,40.57729
4897,-4.531389,Herradón de Pinares,40.57639
4898,-3.929452,Torrelodones,40.57628
4899,-6.060939,Cilleros de la Bastida,40.57613
4900,-2.750642,Alocén,40.57409
4901,-5.066842,Amavida,40.57338
4902,-3.162585,Chiloeches,40.573
4903,-2.075595,Beteta,40.5724
4904,-2.801092,Berninches,40.5716
4905,-2.992985,Romanones,40.57064
4906,-3.061644,Horche,40.5683
4907,-3.504839,Cobeña,40.56733
4908,-5.466862,Narrillos del Álamo,40.56697
4909,-5.079698,Poveda,40.5669
4910,-1.312636,Santa Eulalia,40.56639
4911,-6.091465,Cereceda de la Sierra,40.56628
4912,-6.180847,"Maíllo, El",40.56622
4913,-6.128649,"Cabaco, El",40.5657
