cmun,municipality,number_of_houses,VDSL_30Mbps,fixed_wireless,FTTH,HFC,reception_30Mbps,reception_100Mbps,reception_1Gbps,4G,5G,"5G_3,5GHz"
3116,Salinas,1125.0,0.15,0.82,0.67,0.0,0.99,0.64,0.58,1.0,0.01,0.0
3117,Sanet y Negrals,546.0,0.14,1.0,0.83,0.0,0.99,0.82,0.77,1.0,1.0,0.0
3118,San Fulgencio,10171.0,0.03,0.7,0.99,0.0,0.99,0.98,0.0,1.0,1.0,0.0
3119,Sant Joan d'Alacant,11327.0,0.02,1.0,0.97,0.65,0.99,0.99,0.98,1.0,1.0,0.83
3120,San Miguel de Salinas,5763.0,0.04,0.82,0.83,0.0,0.41,0.38,0.0,0.98,0.78,0.0
3121,Santa Pola,43009.0,0.02,1.0,1.0,0.0,0.63,0.61,0.61,1.0,0.99,0.61
3122,Sant Vicent del Raspeig/San Vicente del Raspeig,26751.0,0.03,0.98,0.96,0.78,0.99,0.97,0.97,1.0,1.0,0.37
3123,Sax,5572.0,0.06,0.95,0.81,0.69,0.98,0.8,0.63,1.0,0.97,0.0
3124,Sella,518.0,0.0,0.59,0.89,0.0,0.94,0.88,0.89,1.0,0.94,0.0
3125,Senija,454.0,0.0,1.0,0.75,0.0,0.86,0.65,0.62,1.0,1.0,0.0
3127,Tàrbena,680.0,0.0,0.78,0.64,0.0,0.66,0.66,0.59,0.87,0.0,0.0
3128,Teulada,11913.0,0.06,0.93,0.95,0.0,0.96,0.92,0.88,1.0,0.99,0.13
3129,Tibi,1754.0,0.03,0.89,0.3,0.0,0.96,0.0,0.0,0.99,0.94,0.0
3130,Tollos,67.0,0.0,0.97,0.87,0.0,0.86,0.86,0.82,1.0,0.0,0.0
3131,Tormos,250.0,0.0,1.0,0.96,0.0,0.99,0.98,0.97,1.0,0.57,0.0
3132,la Torre de les Maçanes/Torremanzanas,760.0,0.0,0.94,0.67,0.0,0.93,0.63,0.61,0.99,0.0,0.0
3133,Torrevieja,123668.0,0.01,1.0,1.0,0.0,1.0,1.0,0.9,1.0,1.0,0.76
3134,la Vall d'Alcalà,170.0,0.0,0.76,0.98,0.0,0.98,0.98,0.98,0.95,0.0,0.0
3135,la Vall d'Ebo,261.0,0.0,0.88,0.91,0.0,0.9,0.9,0.9,0.98,0.0,0.0
3136,la Vall de Gallinera,648.0,0.0,0.81,0.97,0.0,0.99,0.97,0.97,0.99,0.0,0.0
3137,la Vall de Laguar,529.0,0.0,0.95,0.0,0.0,0.94,0.0,0.0,1.0,0.0,0.0
3138,el Verger,3835.0,0.01,1.0,0.88,0.0,0.98,0.83,0.55,1.0,1.0,0.55
3139,la Vila Joiosa/Villajoyosa,25332.0,0.06,0.99,0.94,0.34,0.95,0.9,0.92,1.0,0.99,0.18
3140,Villena,18491.0,0.04,0.97,0.86,0.79,0.99,0.85,0.81,1.0,0.99,0.0
3901,els Poblets,2858.0,0.03,1.0,0.9,0.0,0.95,0.89,0.88,1.0,1.0,1.0
3902,Pilar de la Horadada,24965.0,0.03,0.99,0.97,0.19,0.78,0.65,0.18,1.0,0.99,0.19
3903,Los Montesinos,3415.0,0.04,1.0,0.91,0.0,0.97,0.9,0.0,1.0,1.0,0.0
3904,San Isidro,1173.0,0.07,0.85,0.01,0.0,1.0,0.01,0.0,1.0,1.0,0.0
4001,Abla,1035.0,0.02,0.96,0.83,0.0,0.99,0.8,0.78,1.0,0.09,0.0
4002,Abrucena,886.0,0.07,0.95,0.79,0.0,0.98,0.78,0.72,1.0,0.65,0.0
4003,Adra,11796.0,0.1,0.99,0.98,0.0,0.99,0.83,0.95,1.0,1.0,0.36
4004,Albanchez,566.0,0.04,0.84,0.76,0.0,0.95,0.77,0.77,0.96,0.8,0.0
4005,Alboloduy,499.0,0.01,0.97,0.91,0.0,0.97,0.91,0.91,1.0,0.0,0.0
4006,Albox,6734.0,0.03,0.89,0.77,0.0,0.99,0.71,0.59,0.99,0.91,0.0
4007,Alcolea,617.0,0.17,0.86,0.73,0.0,0.97,0.72,0.76,0.99,0.92,0.0
4008,Alcóntar,321.0,0.22,0.9,0.67,0.0,0.97,0.43,0.39,0.94,0.0,0.0
4009,Alcudia de Monteagud,148.0,0.0,0.79,0.99,0.0,0.94,0.0,0.97,1.0,0.0,0.0
4010,Alhabia,397.0,0.26,0.92,0.88,0.0,0.98,0.82,0.82,1.0,0.09,0.0
4011,Alhama de Almería,2299.0,0.19,0.8,0.81,0.0,0.98,0.02,0.71,1.0,0.02,0.0
4012,Alicún,126.0,0.01,1.0,0.98,0.0,1.0,0.98,0.98,1.0,0.03,0.0
4013,Almería,100042.0,0.14,1.0,0.98,0.61,0.99,0.95,0.94,1.0,0.99,0.93
4014,Almócita,123.0,0.0,1.0,0.99,0.0,1.0,0.98,0.99,1.0,0.0,0.0
4015,Alsodux,101.0,0.0,0.91,0.96,0.0,1.0,0.91,0.96,1.0,0.5,0.0
4016,Antas,1504.0,0.16,0.99,0.86,0.0,0.98,0.79,0.88,0.99,0.95,0.0
4017,Arboleas,2628.0,0.0,0.78,0.62,0.0,0.97,0.49,0.49,0.97,0.55,0.0
4018,Armuña de Almanzora,304.0,0.0,0.97,0.83,0.0,1.0,0.0,0.0,1.0,1.0,0.0
4019,Bacares,316.0,0.01,0.97,0.88,0.0,0.9,0.89,0.83,1.0,0.0,0.0
4020,Bayárcal,206.0,0.0,1.0,0.98,0.0,1.0,0.98,0.97,1.0,0.04,0.0
4021,Bayarque,199.0,0.0,0.98,0.88,0.0,0.99,0.89,0.8,1.0,0.0,0.0
4022,Bédar,720.0,0.15,0.9,0.77,0.0,0.91,0.82,0.8,0.94,0.33,0.0
4023,Beires,149.0,0.0,0.77,0.97,0.0,1.0,0.95,0.96,0.98,0.0,0.0
4024,Benahadux,2084.0,0.22,1.0,0.87,0.0,1.0,0.85,0.84,1.0,1.0,0.0
4026,Benitagla,111.0,0.0,0.44,0.99,0.0,1.0,0.99,0.99,1.0,0.0,0.0
4027,Benizalón,235.0,0.18,0.91,0.75,0.0,0.88,0.76,0.75,0.99,0.0,0.0
4028,Bentarique,191.0,0.0,0.98,0.94,0.0,1.0,0.95,0.94,1.0,1.0,0.0
4029,Berja,5785.0,0.09,0.95,0.93,0.0,0.99,0.82,0.84,1.0,0.93,0.82
4030,Canjáyar,913.0,0.31,0.97,0.93,0.0,0.99,0.93,0.92,1.0,0.89,0.0
4031,Cantoria,2368.0,0.07,0.96,0.59,0.0,1.0,0.62,0.52,1.0,0.21,0.0
4032,Carboneras,6057.0,0.08,0.96,0.93,0.0,0.94,0.87,0.88,1.0,0.86,0.42
4033,Castro de Filabres,138.0,0.0,0.07,0.98,0.0,0.04,0.0,0.0,1.0,0.0,0.0
4034,Cóbdar,241.0,0.0,0.79,0.76,0.0,0.81,0.77,0.76,0.92,0.0,0.0
4035,Cuevas del Almanzora,10123.0,0.1,1.0,0.74,0.0,0.93,0.66,0.65,1.0,0.99,0.76
4036,Chercos,257.0,0.0,0.65,0.58,0.0,0.92,0.0,0.54,1.0,0.8,0.0
4037,Chirivel,1276.0,0.06,0.76,0.67,0.0,0.93,0.72,0.71,1.0,0.03,0.0
4038,Dalías,2102.0,0.1,1.0,0.88,0.0,1.0,0.71,0.78,1.0,1.0,0.97
4041,Enix,699.0,0.0,1.0,0.94,0.0,0.03,0.02,0.0,1.0,0.87,0.0
4043,Felix,686.0,0.0,0.98,0.75,0.0,0.79,0.75,0.63,1.0,0.88,0.0
4044,Fines,1156.0,0.2,1.0,0.86,0.0,1.0,0.8,0.0,1.0,0.98,0.0
4045,Fiñana,1512.0,0.1,0.94,0.84,0.0,0.99,0.79,0.76,1.0,0.99,0.0
4046,Fondón,1429.0,0.0,0.99,0.91,0.0,0.99,0.91,0.85,1.0,0.96,0.0
4047,Gádor,1611.0,0.19,0.98,0.75,0.0,0.98,0.71,0.69,1.0,0.97,0.0
4048,Los Gallardos,1480.0,0.23,1.0,0.91,0.0,0.96,0.92,0.88,1.0,0.99,0.0
4049,Garrucha,6937.0,0.04,1.0,1.0,0.0,1.0,0.98,0.96,1.0,1.0,0.61
4050,Gérgal,954.0,0.0,0.76,0.77,0.0,0.91,0.66,0.66,1.0,0.83,0.0
4051,Huécija,313.0,0.0,0.99,0.99,0.0,1.0,0.98,0.98,1.0,0.0,0.0
4052,Huércal de Almería,6971.0,0.06,1.0,0.98,0.65,1.0,0.96,0.96,1.0,1.0,0.16
4053,Huércal-Overa,8799.0,0.07,0.95,0.85,0.0,0.99,0.87,0.84,1.0,0.91,0.0
4054,Íllar,349.0,0.01,0.98,0.95,0.0,1.0,0.0,0.0,1.0,0.97,0.0
4055,Instinción,385.0,0.51,0.94,0.96,0.0,1.0,0.96,0.96,1.0,0.95,0.0
4056,Laroya,161.0,0.0,0.82,0.66,0.0,0.81,0.66,0.6,0.9,0.0,0.0
4057,Láujar de Andarax,1248.0,0.04,1.0,0.97,0.0,1.0,0.8,0.94,1.0,1.0,0.0
4058,Líjar,329.0,0.0,0.91,0.87,0.0,0.93,0.87,0.86,0.98,0.0,0.0
4059,Lubrín,1605.0,0.08,0.67,0.46,0.0,0.72,0.47,0.5,0.91,0.08,0.0
4060,Lucainena de las Torres,561.0,0.08,0.94,0.68,0.0,0.89,0.66,0.66,0.99,0.74,0.0
4061,Lúcar,703.0,0.01,0.9,0.28,0.0,1.0,0.28,0.26,1.0,0.44,0.0
4062,Macael,2921.0,0.16,0.97,0.95,0.0,0.99,0.95,0.88,1.0,0.0,0.0
4063,María,1081.0,0.09,0.67,0.66,0.0,0.75,0.63,0.58,1.0,0.0,0.0
4064,Mojácar,9145.0,0.06,1.0,0.99,0.0,0.98,0.97,0.88,1.0,0.99,0.67
4065,Nacimiento,559.0,0.0,0.51,0.83,0.0,0.84,0.82,0.8,0.97,0.01,0.0
4066,Níjar,13237.0,0.13,0.96,0.87,0.0,0.93,0.85,0.85,1.0,0.98,0.57
4067,Ohanes,698.0,0.0,0.96,0.92,0.0,0.95,0.81,0.81,1.0,0.0,0.0
4068,Olula de Castro,176.0,0.0,0.92,0.91,0.0,0.91,0.91,0.91,1.0,0.0,0.0
4069,Olula del Río,3571.0,0.13,0.98,0.98,0.0,1.0,0.94,0.88,1.0,0.97,0.0
4070,Oria,1858.0,0.0,0.77,0.39,0.0,0.95,0.39,0.37,0.95,0.39,0.0
4071,Padules,364.0,0.0,0.98,0.99,0.0,1.0,0.99,0.99,1.0,0.0,0.0
4072,Partaloa,616.0,0.0,0.95,0.27,0.0,1.0,0.36,0.27,1.0,0.56,0.0
4073,Paterna del Río,796.0,0.0,0.83,0.66,0.0,1.0,0.0,0.56,1.0,0.9,0.0
4074,Pechina,1734.0,0.13,0.97,0.87,0.0,0.99,0.81,0.81,1.0,1.0,0.01
4075,Pulpí,8518.0,0.03,1.0,0.95,0.0,0.96,0.89,0.8,1.0,0.96,0.0
4076,Purchena,1127.0,0.37,0.92,0.81,0.0,0.98,0.72,0.66,0.98,0.91,0.0
4077,Rágol,263.0,0.0,1.0,0.97,0.0,0.82,0.0,0.0,1.0,0.99,0.0
4078,Rioja,771.0,0.01,0.99,0.82,0.0,0.96,0.69,0.79,1.0,0.78,0.0
4079,Roquetas de Mar,60969.0,0.06,1.0,0.99,0.0,1.0,0.93,0.94,1.0,1.0,0.52
4080,Santa Cruz de Marchena,147.0,0.0,0.99,0.93,0.0,0.97,0.94,0.91,1.0,0.97,0.0
4081,Santa Fe de Mondújar,398.0,0.01,0.93,0.59,0.0,0.75,0.56,0.47,1.0,0.91,0.0
4082,Senés,250.0,0.0,0.91,0.86,0.0,0.88,0.86,0.81,1.0,0.0,0.0
4083,Serón,1794.0,0.06,0.9,0.59,0.0,0.95,0.58,0.52,1.0,0.32,0.0
4084,Sierro,388.0,0.0,0.63,0.04,0.0,0.76,0.0,0.0,1.0,0.0,0.0
4085,Somontín,444.0,0.06,0.98,0.73,0.0,1.0,0.0,0.0,1.0,0.14,0.0
4086,Sorbas,1940.0,0.07,0.79,0.44,0.0,0.83,0.41,0.42,1.0,0.11,0.0
4087,Suflí,198.0,0.0,0.95,0.0,0.0,0.99,0.0,0.0,1.0,0.95,0.0
4088,Tabernas,2514.0,0.1,0.94,0.76,0.0,0.99,0.6,0.59,1.0,0.92,0.0
4089,Taberno,661.0,0.0,0.97,0.48,0.0,0.94,0.0,0.0,0.98,0.0,0.0
4090,Tahal,414.0,0.0,0.82,0.71,0.0,0.91,0.59,0.72,0.99,0.0,0.0
4091,Terque,398.0,0.0,0.95,0.7,0.0,1.0,0.76,0.94,1.0,0.39,0.0
4092,Tíjola,2069.0,0.21,0.98,0.77,0.0,0.99,0.71,0.66,1.0,0.99,0.0
4093,Turre,3102.0,0.09,0.97,0.87,0.0,0.94,0.82,0.8,1.0,0.67,0.0
4094,Turrillas,157.0,0.0,0.96,0.8,0.0,0.9,0.83,0.8,0.98,0.0,0.0
4095,Uleila del Campo,584.0,0.12,0.96,0.89,0.0,0.99,0.9,0.9,1.0,0.0,0.0
4096,Urrácal,311.0,0.0,0.49,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4097,Velefique,325.0,0.0,0.98,0.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4098,Vélez-Blanco,1781.0,0.15,0.93,0.74,0.0,0.92,0.62,0.65,0.99,0.84,0.0
4099,Vélez-Rubio,4703.0,0.07,0.88,0.72,0.0,0.84,0.72,0.61,0.99,0.91,0.0
4100,Vera,20560.0,0.05,1.0,1.0,0.0,1.0,1.0,0.95,1.0,0.98,0.88
4101,Viator,2605.0,0.29,1.0,0.9,0.0,1.0,0.78,0.79,1.0,1.0,0.88
4102,Vícar,11509.0,0.07,1.0,0.94,0.0,1.0,0.88,0.87,1.0,1.0,0.33
4103,Zurgena,1793.0,0.13,0.94,0.86,0.0,1.0,0.76,0.72,0.99,0.06,0.0
4901,Las Tres Villas,369.0,0.0,0.97,0.68,0.0,0.98,0.61,0.61,1.0,0.0,0.0
4902,El Ejido,39435.0,0.1,1.0,0.94,0.0,0.98,0.85,0.93,1.0,0.99,0.45
4903,La Mojonera,2693.0,0.2,1.0,0.91,0.0,1.0,0.89,0.91,1.0,1.0,0.0
4904,Balanegra,1651.0,0.0,1.0,0.97,0.0,1.0,0.96,0.96,1.0,1.0,0.96
5001,Adanero,264.0,0.58,1.0,0.0,0.0,0.94,0.0,0.0,1.0,0.89,0.0
5002,La Adrada,4552.0,0.07,0.99,0.56,0.0,1.0,0.54,0.0,1.0,1.0,0.0
5005,Albornos,159.0,0.0,0.16,0.99,0.0,1.0,0.99,0.99,1.0,0.46,0.0
5007,Aldeanueva de Santa Cruz,162.0,0.0,0.22,0.97,0.0,0.52,0.0,0.93,0.29,0.0,0.0
5008,Aldeaseca,155.0,1.0,0.59,0.96,0.0,1.0,0.0,0.92,1.0,0.0,0.0
5010,La Aldehuela,290.0,0.0,0.53,0.72,0.0,0.96,0.0,0.68,0.95,0.0,0.0
5012,Amavida,205.0,0.0,0.04,0.96,0.0,0.95,0.95,0.8,0.97,0.5,0.0
5013,El Arenal,1228.0,0.09,1.0,0.98,0.0,1.0,0.99,0.98,1.0,1.0,0.0
5014,Arenas de San Pedro,6646.0,0.07,0.96,0.86,0.0,0.93,0.86,0.8,1.0,0.97,0.0
5015,Arevalillo,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0
5016,Arévalo,4934.0,0.13,0.99,0.99,0.0,0.99,0.98,0.98,1.0,1.0,0.84
5017,Aveinte,116.0,0.0,1.0,0.97,0.0,1.0,0.0,0.97,1.0,1.0,0.0
5018,Avellaneda,112.0,0.0,0.0,0.98,0.0,0.0,0.0,0.97,0.47,0.0,0.0
5019,Ávila,34243.0,0.1,0.98,0.97,0.57,0.98,0.97,0.97,1.0,1.0,0.98
5021,El Barco de Ávila,2396.0,0.12,1.0,0.78,0.0,1.0,0.72,0.0,1.0,1.0,0.0
5022,El Barraco,2307.0,0.1,0.96,0.59,0.0,0.99,0.58,0.0,1.0,1.0,0.0
5023,Barromán,139.0,0.74,0.09,0.99,0.0,0.9,0.0,0.98,0.76,0.0,0.0
5024,Becedas,610.0,0.0,0.99,0.0,0.0,0.7,0.0,0.0,1.0,0.99,0.0
5025,Becedillas,188.0,0.0,0.41,0.99,0.0,0.98,0.98,0.98,0.96,0.0,0.0
5026,Bercial de Zapardiel,144.0,0.0,1.0,0.99,0.0,0.99,0.0,0.99,1.0,0.0,0.0
5027,Las Berlanas,267.0,0.13,0.06,0.93,0.0,0.89,0.0,0.93,1.0,0.02,0.0
5029,Bernuy-Zapardiel,103.0,0.0,0.75,0.94,0.0,0.0,0.0,0.93,1.0,0.0,0.0
5030,Berrocalejo de Aragona,88.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.02
5033,Blascomillán,188.0,0.0,0.97,0.92,0.0,0.76,0.0,0.0,1.0,0.0,0.0
5034,Blasconuño de Matacabras,20.0,0.0,0.15,0.0,0.0,0.93,0.0,0.0,1.0,0.0,0.0
5035,Blascosancho,224.0,0.0,0.93,0.0,0.0,0.03,0.0,0.0,1.0,1.0,0.0
5036,El Bohodón,144.0,0.0,0.36,0.97,0.0,1.0,0.97,0.95,1.0,0.0,0.0
5037,Bohoyo,736.0,0.0,0.31,0.0,0.0,1.0,0.0,0.0,0.82,0.38,0.0
5038,Bonilla de la Sierra,359.0,0.0,0.41,0.71,0.0,0.85,0.71,0.65,0.95,0.08,0.0
5039,Brabos,74.0,0.0,0.09,0.97,0.0,0.0,0.0,0.96,0.62,0.41,0.0
5040,Bularros,106.0,0.0,0.17,0.92,0.0,0.0,0.0,0.27,1.0,0.06,0.0
5041,Burgohondo,1691.0,0.08,0.99,0.0,0.0,0.99,0.0,0.0,1.0,1.0,0.0
5042,Cabezas de Alambre,114.0,0.0,1.0,0.99,0.0,1.0,0.0,0.99,1.0,0.0,0.0
5043,Cabezas del Pozo,98.0,1.0,0.15,1.0,0.0,1.0,0.0,0.94,0.96,0.0,0.0
5044,Cabezas del Villar,478.0,0.37,0.0,0.93,0.0,1.0,0.0,0.9,0.12,0.11,0.0
5045,Cabizuela,91.0,0.0,0.0,0.93,0.0,0.0,0.0,0.91,0.55,0.03,0.0
5046,Canales,30.0,0.0,0.8,1.0,0.0,0.57,0.0,1.0,1.0,0.0,0.0
5047,Candeleda,5584.0,0.05,0.87,0.71,0.0,0.98,0.68,0.56,0.98,0.96,0.81
5048,Cantiveros,111.0,0.0,0.0,1.0,0.0,0.93,0.0,1.0,1.0,0.0,0.0
5049,Cardeñosa,408.0,0.02,0.96,0.95,0.0,1.0,0.96,0.97,1.0,0.0,0.0
5051,La Carrera,305.0,0.0,1.0,0.0,0.0,0.99,0.0,0.0,1.0,1.0,0.0
5052,Casas del Puerto,173.0,0.0,1.0,0.99,0.0,1.0,0.98,0.99,1.0,0.0,0.0
5053,Casasola,179.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.69,0.27,0.0
5054,Casavieja,2271.0,0.04,0.66,0.72,0.0,0.98,0.62,0.0,1.0,0.23,0.0
5055,Casillas,1056.0,0.06,1.0,0.81,0.0,0.95,0.0,0.0,1.0,0.53,0.0
5056,Castellanos de Zapardiel,78.0,0.0,0.0,0.9,0.0,0.0,0.0,0.88,0.52,0.27,0.0
5057,Cebreros,3098.0,0.14,0.99,0.95,0.0,0.99,0.91,0.91,1.0,0.99,0.0
5058,Cepeda la Mora,189.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5059,Cillán,135.0,0.0,1.0,0.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5060,Cisla,86.0,0.0,0.0,0.98,0.0,0.0,0.0,0.98,0.7,0.0,0.0
5061,La Colilla,331.0,0.35,0.49,0.0,0.0,0.99,0.0,0.0,1.0,0.99,0.04
5062,Collado de Contreras,165.0,0.06,0.04,0.97,0.0,1.0,0.98,0.97,1.0,0.0,0.0
5063,Collado del Mirón,70.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5064,Constanzana,79.0,0.0,0.0,0.71,0.0,0.97,0.0,0.69,0.55,0.0,0.0
5065,Crespos,388.0,0.36,0.9,0.96,0.0,1.0,0.82,0.95,1.0,0.0,0.0
5066,Cuevas del Valle,724.0,0.04,0.65,0.95,0.0,0.98,0.95,0.91,1.0,1.0,0.0
5067,Chamartín,125.0,0.0,1.0,0.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5069,Donjimeno,51.0,0.0,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
5070,Donvidas,30.0,0.0,0.0,0.97,0.0,0.0,0.0,0.97,0.87,0.01,0.0
5072,Espinosa de los Caballeros,73.0,0.0,0.23,0.0,0.0,0.81,0.0,0.0,1.0,0.42,0.0
5073,Flores de Ávila,318.0,0.0,0.98,0.96,0.0,0.84,0.0,0.18,1.0,0.0,0.0
5074,Fontiveros,588.0,0.25,0.82,0.75,0.0,1.0,0.0,0.4,1.0,0.0,0.0
5075,Fresnedilla,178.0,0.0,0.87,0.92,0.0,1.0,0.93,0.88,1.0,0.08,0.0
5076,El Fresno,425.0,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.95,0.95,0.01
5077,Fuente el Saúz,118.0,0.0,0.0,0.98,0.0,0.0,0.0,0.92,0.74,0.0,0.0
5078,Fuentes de Año,123.0,0.0,0.93,0.96,0.0,1.0,0.0,0.94,1.0,0.0,0.0
5079,Gallegos de Altamiros,208.0,0.0,0.75,0.92,0.0,0.0,0.0,0.91,0.97,0.0,0.0
5080,Gallegos de Sobrinos,168.0,0.0,0.48,0.51,0.0,1.0,0.0,0.49,0.89,0.81,0.0
5081,Garganta del Villar,74.0,0.0,0.76,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
5082,Gavilanes,842.0,0.17,0.96,0.93,0.0,0.97,0.94,0.9,1.0,1.0,0.0
5083,Gemuño,177.0,0.0,0.07,0.0,0.0,0.13,0.0,0.0,0.78,0.63,0.0
5084,Gilbuena,202.0,0.0,0.85,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
5085,Gil García,94.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
5086,Gimialcón,94.0,0.0,0.89,0.97,0.0,0.37,0.0,0.0,1.0,0.0,0.0
5087,Gotarrendura,122.0,0.31,0.0,0.98,0.0,0.92,0.0,0.95,1.0,0.17,0.0
5088,Grandes y San Martín,58.0,0.0,0.45,0.91,0.0,0.0,0.0,0.9,0.75,0.0,0.0
5089,Guisando,652.0,0.26,0.63,0.93,0.0,0.98,0.96,0.94,1.0,1.0,0.0
5090,Gutierre-Muñoz,103.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,1.0,0.73,0.0
5092,Hernansancho,162.0,0.43,0.99,0.91,0.0,1.0,0.9,0.9,1.0,1.0,0.0
5093,Herradón de Pinares,1484.0,0.26,1.0,0.68,0.0,0.97,0.0,0.0,1.0,0.81,0.0
5094,Herreros de Suso,173.0,0.0,1.0,0.94,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5095,Higuera de las Dueñas,543.0,0.09,1.0,0.94,0.0,1.0,0.95,0.92,1.0,0.73,0.0
5096,La Hija de Dios,165.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.76,0.0
5097,La Horcajada,730.0,0.0,0.97,0.92,0.0,0.99,0.93,0.91,0.98,0.89,0.0
5099,Horcajo de las Torres,421.0,0.5,0.0,0.99,0.0,0.86,0.0,0.99,1.0,0.0,0.0
5100,El Hornillo,415.0,0.25,1.0,0.96,0.0,1.0,0.96,0.95,1.0,1.0,0.0
5101,Hoyocasero,516.0,0.14,0.77,0.98,0.0,1.0,0.99,0.95,1.0,0.98,0.0
5102,El Hoyo de Pinares,2309.0,0.05,0.98,0.76,0.0,1.0,0.76,0.0,1.0,1.0,0.0
5103,Hoyorredondo,131.0,0.0,0.47,0.65,0.0,0.31,0.0,0.64,0.87,0.07,0.0
5104,Hoyos del Collado,53.0,0.0,1.0,0.89,0.0,0.92,0.92,0.89,1.0,1.0,0.0
5105,Hoyos del Espino,435.0,0.21,1.0,0.74,0.0,0.97,0.93,0.9,1.0,1.0,0.0
5106,Hoyos de Miguel Muñoz,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5107,Hurtumpascual,162.0,0.0,0.72,0.0,0.0,1.0,0.0,0.0,0.95,0.96,0.0
5108,Junciana,177.0,0.01,0.11,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
5109,Langa,298.0,0.62,0.74,0.98,0.0,0.82,0.0,0.97,1.0,0.0,0.0
5110,Lanzahíta,1050.0,0.2,0.99,0.93,0.0,1.0,0.95,0.91,1.0,0.0,0.0
5112,El Losar del Barco,289.0,0.0,0.47,0.0,0.0,0.38,0.0,0.0,1.0,0.65,0.0
5113,Los Llanos de Tormes,236.0,0.03,0.95,0.0,0.0,1.0,0.0,0.0,1.0,0.96,0.0
5114,Madrigal de las Altas Torres,1028.0,0.12,0.78,0.89,0.0,1.0,0.88,0.0,1.0,0.0,0.0
5115,Maello,2604.0,0.0,0.89,0.0,0.0,0.89,0.0,0.0,0.99,0.44,0.0
5116,Malpartida de Corneja,177.0,0.39,0.95,0.95,0.0,0.98,0.97,0.93,1.0,0.0,0.0
5117,Mamblas,171.0,0.0,0.03,0.97,0.0,0.0,0.0,0.97,0.98,0.0,0.0
5118,Mancera de Arriba,158.0,0.0,1.0,0.96,0.0,1.0,0.0,0.94,1.0,0.0,0.0
5119,Manjabálago y Ortigosa de Rioalmar,108.0,0.0,0.37,0.0,0.0,0.5,0.0,0.0,0.97,0.73,0.0
5120,Marlín,61.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5121,Martiherrero,258.0,0.29,0.12,0.0,0.0,0.82,0.0,0.0,0.69,0.7,0.03
5122,Martínez,277.0,0.0,0.98,0.0,0.0,0.98,0.0,0.0,1.0,0.0,0.0
5123,Mediana de Voltoya,149.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.96,0.49,0.0
5124,Medinilla,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.1,0.0
5125,Mengamuñoz,97.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
5126,Mesegar de Corneja,159.0,0.0,0.47,0.99,0.0,0.99,0.99,0.96,1.0,0.63,0.0
5127,Mijares,1136.0,0.27,0.93,0.94,0.0,1.0,0.97,0.96,1.0,0.01,0.0
5128,Mingorría,453.0,0.12,0.98,0.76,0.0,0.99,0.77,0.76,1.0,1.0,0.0
5129,El Mirón,193.0,0.0,0.68,0.66,0.0,0.65,0.65,0.64,0.95,0.0,0.0
5130,Mironcillo,167.0,0.13,1.0,0.98,0.0,1.0,1.0,0.98,1.0,0.01,0.0
5131,Mirueña de los Infanzones,233.0,0.0,0.01,0.96,0.0,1.0,0.0,0.93,0.37,0.51,0.0
5132,Mombeltrán,1243.0,0.22,0.96,0.79,0.0,0.99,0.0,0.68,1.0,0.94,0.0
5133,Monsalupe,119.0,0.0,0.84,0.94,0.0,1.0,0.0,0.93,1.0,0.32,0.0
5134,Moraleja de Matacabras,72.0,0.0,0.28,1.0,0.0,0.87,0.0,1.0,1.0,0.0,0.0
5135,Muñana,545.0,0.0,0.07,0.81,0.0,0.97,0.83,0.81,1.0,0.74,0.0
5136,Muñico,207.0,0.22,0.5,0.99,0.0,0.61,0.0,0.98,1.0,0.56,0.0
5138,Muñogalindo,325.0,0.32,0.97,0.96,0.0,1.0,0.0,0.0,1.0,0.96,0.0
5139,Muñogrande,87.0,0.0,0.57,0.87,0.0,0.44,0.0,0.87,0.69,0.29,0.0
