cmun,n_industry,n_construction,n_info_communications,n_financial_insurance,n_real_estate,n_professional_technical,n_eduation_health_social,n_other
18059,41,72,0,5,6,28,0,42
18061,0,0,0,0,0,0,0,0
18062,59,122,25,24,32,144,94,115
18063,4,10,0,0,0,0,0,0
18064,0,0,0,0,0,0,0,0
18065,0,0,0,0,0,0,0,0
18066,10,22,0,0,0,0,0,0
18067,0,0,0,0,0,0,0,0
18068,11,24,0,0,0,0,0,0
18069,0,0,0,0,0,0,0,0
18070,0,0,0,0,0,0,0,0
18071,42,75,7,8,19,66,39,62
18072,0,0,0,0,0,0,0,0
18074,0,0,0,0,0,0,0,0
18076,0,0,0,0,0,0,0,0
18078,0,0,0,0,0,0,0,0
18079,29,33,0,0,0,0,0,0
18082,7,7,0,0,0,0,0,0
18083,0,0,0,0,0,0,0,0
18084,16,51,12,10,13,89,42,37
18085,0,0,0,0,0,0,0,0
18086,0,0,0,0,0,0,0,0
18087,419,1.281,405,426,1.255,4.677,2.444,2.005
18088,4,6,0,0,0,0,0,0
18089,85,135,6,24,29,154,90,143
18093,6,20,0,0,8,27,13,22
18094,12,24,0,0,0,0,0,0
18095,5,23,0,0,0,0,0,0
18096,0,0,0,0,0,0,0,0
18097,8,11,0,0,0,0,0,0
18098,38,83,0,0,9,45,32,49
18099,16,12,0,0,0,0,0,0
18100,54,82,5,8,15,59,26,57
18101,39,94,18,23,32,195,84,94
18102,25,49,0,12,0,41,25,49
18103,0,0,0,0,0,0,0,0
18105,16,26,0,0,5,15,7,20
18106,0,0,0,0,0,0,0,0
18107,0,0,0,0,0,0,0,0
18108,0,0,0,0,0,0,0,0
18109,0,0,0,0,0,0,0,0
18111,18,21,0,0,0,0,0,0
18112,0,0,0,0,0,0,0,0
18114,0,0,0,0,0,0,0,0
18115,25,24,0,0,0,0,0,0
18116,12,25,0,0,0,0,0,0
18117,0,0,0,0,0,0,0,0
18119,9,27,0,0,0,0,0,0
18120,0,0,0,0,0,0,0,0
18121,0,0,0,0,0,0,0,0
18122,110,160,15,36,63,142,75,114
18123,0,0,0,0,0,0,0,0
18124,0,0,0,0,0,0,0,0
18126,0,0,0,0,0,0,0,0
18127,84,170,16,33,47,167,110,169
18128,0,0,0,0,0,0,0,0
18132,10,20,0,0,0,0,0,0
18133,4,5,0,0,0,0,0,0
18134,30,82,19,9,35,120,72,86
18135,13,29,0,0,4,32,10,20
18136,7,5,0,0,0,0,0,0
18137,4,6,0,0,0,0,0,0
18138,13,37,0,0,0,0,0,0
18140,120,415,33,81,178,489,280,362
18141,0,0,0,0,0,0,0,0
18143,10,12,0,0,0,0,0,0
18144,0,0,0,0,0,0,0,0
18145,49,105,17,27,41,184,107,132
18146,0,0,0,0,0,0,0,0
18147,21,54,12,10,8,56,42,32
18148,0,0,0,0,0,0,0,0
18149,14,71,12,12,30,120,54,73
18150,48,103,7,6,20,85,37,57
18151,0,0,0,0,0,0,0,0
18152,0,0,0,0,0,0,0,0
18153,88,154,16,7,48,131,50,95
18154,0,9,0,0,0,0,0,0
18157,7,15,0,0,0,0,0,0
18158,37,52,0,19,0,34,17,60
18159,0,0,0,0,0,0,0,0
18161,0,0,0,0,0,0,0,0
18162,0,0,0,0,0,0,0,0
18163,0,0,0,0,0,0,0,0
18164,9,17,0,0,0,0,0,0
18165,19,53,5,8,10,41,18,49
18167,13,17,0,0,0,0,0,0
18168,0,0,0,0,0,0,0,0
18170,0,0,0,0,0,0,0,0
18171,11,32,0,0,0,0,0,0
18173,27,90,9,14,41,91,52,63
18174,0,0,0,0,0,0,0,0
18175,82,111,6,14,25,110,53,101
18176,0,0,0,0,0,0,0,0
18177,0,0,0,0,0,0,0,0
18178,0,0,0,0,0,0,0,0
18179,0,0,0,0,0,0,0,0
18180,0,0,0,0,0,0,0,0
18181,0,0,0,0,0,0,0,0
18182,10,24,0,0,0,0,0,0
18183,0,0,0,0,0,0,0,0
18184,9,25,0,0,0,0,0,0
18185,0,0,0,0,0,0,0,0
18187,0,0,0,0,0,0,0,0
18188,12,28,0,0,0,0,0,0
18189,7,9,0,0,0,0,0,0
18192,8,15,0,0,0,0,0,0
18193,53,189,22,31,58,204,133,197
18194,14,25,0,0,0,0,0,0
18901,0,0,0,0,0,0,0,0
18902,0,0,0,0,0,0,0,0
18903,6,6,0,0,0,0,0,0
18904,0,0,0,0,0,0,0,0
18905,68,198,21,30,46,169,99,171
18906,8,8,0,0,0,0,0,0
18907,17,17,0,0,0,0,0,0
18908,0,0,0,0,0,0,0,0
18909,0,0,0,0,0,0,0,0
18910,0,0,0,0,0,0,0,0
18911,33,98,9,9,21,93,38,85
18912,6,19,0,0,0,0,0,0
18913,0,0,0,0,0,0,0,0
18914,11,11,0,0,0,0,0,0
18915,0,0,0,0,0,0,0,0
18077,0,0,0,0,0,0,0,0
18916,5,8,0,0,0,0,0,0
19001,0,0,0,0,0,0,0,0
19002,0,0,0,0,0,0,0,0
19003,0,0,0,0,0,0,0,0
19004,0,0,0,0,0,0,0,0
19005,0,0,0,0,0,0,0,0
19006,5,16,0,0,0,0,0,0
19007,0,0,0,0,0,0,0,0
19008,0,0,0,0,0,0,0,0
19009,0,0,0,0,0,0,0,0
19010,0,0,0,0,0,0,0,0
19011,0,0,0,0,0,0,0,0
19013,0,0,0,0,0,0,0,0
19015,0,0,0,0,0,0,0,0
19016,0,0,0,0,0,0,0,0
19017,0,0,0,0,0,0,0,0
19018,0,0,0,0,0,0,0,0
19019,0,0,0,0,0,0,0,0
19020,0,0,0,0,0,0,0,0
19021,4,7,0,0,0,0,0,0
19022,0,0,0,0,0,0,0,0
19023,0,0,0,0,0,0,0,0
19024,21,90,8,14,16,72,47,58
19027,0,0,0,0,0,0,0,0
19031,0,0,0,0,0,0,0,0
19032,0,0,0,0,0,0,0,0
19033,0,0,0,0,0,0,0,0
19034,0,0,0,0,0,0,0,0
19036,0,0,0,0,0,0,0,0
19037,0,0,0,0,0,0,0,0
19038,0,0,0,0,0,0,0,0
19039,0,0,0,0,0,0,0,0
19040,0,0,0,0,0,0,0,0
19041,0,0,0,0,0,0,0,0
19042,0,0,0,0,0,0,0,0
19043,0,0,0,0,0,0,0,0
19044,0,0,0,0,0,0,0,0
19045,0,0,0,0,0,0,0,0
19046,62,195,18,27,70,196,106,164
19047,0,0,0,0,0,0,0,0
19048,0,0,0,0,0,0,0,0
19049,0,0,0,0,0,0,0,0
19050,0,0,0,0,0,0,0,0
19051,0,0,0,0,0,0,0,0
19052,0,0,0,0,0,0,0,0
19053,8,36,0,0,0,0,0,0
19054,0,0,0,0,0,0,0,0
19055,0,0,0,0,0,0,0,0
19057,0,0,0,0,0,0,0,0
19058,53,129,17,16,33,136,66,82
19059,0,0,0,0,0,0,0,0
19060,0,0,0,0,0,0,0,0
19061,0,0,0,0,0,0,0,0
19064,0,0,0,0,0,0,0,0
19065,0,0,0,0,0,0,0,0
19066,0,0,0,0,0,0,0,0
19067,0,0,0,0,0,0,0,0
19070,0,0,0,0,0,0,0,0
19071,34,172,22,19,40,190,75,123
19073,0,0,0,0,0,0,0,0
19074,0,0,0,0,0,0,0,0
19075,0,0,0,0,0,0,0,0
19076,0,0,0,0,0,0,0,0
19078,0,0,0,0,0,0,0,0
19079,0,0,0,0,0,0,0,0
19080,0,0,0,0,0,0,0,0
19081,0,0,0,0,0,0,0,0
19082,0,0,0,0,0,0,0,0
19086,4,23,0,0,0,0,0,0
19087,0,0,0,0,0,0,0,0
19088,0,0,0,0,0,0,0,0
19089,0,0,0,0,0,0,0,0
19090,0,0,0,0,0,0,0,0
19091,0,0,0,0,0,0,0,0
19092,0,0,0,0,0,0,0,0
19095,0,0,0,0,0,0,0,0
19096,0,0,0,0,0,0,0,0
19097,0,0,0,0,0,0,0,0
19098,0,0,0,0,0,0,0,0
19099,0,0,0,0,0,0,0,0
19102,0,0,0,0,0,0,0,0
19103,0,0,0,0,0,0,0,0
19104,0,0,0,0,0,0,0,0
19105,17,25,0,0,0,0,0,0
19106,0,0,0,0,0,0,0,0
19107,0,0,0,0,0,0,0,0
19108,0,0,0,0,0,0,0,0
19109,0,0,0,0,0,0,0,0
19110,0,0,0,0,0,0,0,0
19111,0,0,0,0,0,0,0,0
19112,0,0,0,0,0,0,0,0
19113,0,0,0,0,0,0,0,0
19114,0,0,0,0,0,0,0,0
19115,0,0,0,0,0,0,0,0
19116,0,0,0,0,0,0,0,0
19117,7,17,0,0,0,0,0,0
19118,0,0,0,0,0,0,0,0
19119,0,0,0,0,0,0,0,0
19120,0,0,0,0,0,0,0,0
19121,0,0,0,0,0,0,0,0
19122,0,0,0,0,0,0,0,0
19123,0,0,0,0,0,0,0,0
19124,0,0,0,0,0,0,0,0
19125,0,0,0,0,0,0,0,0
19126,0,35,0,0,0,0,0,0
19127,0,0,0,0,0,0,0,0
19129,0,0,0,0,0,0,0,0
19130,169,512,77,122,256,808,466,574
19132,0,0,0,0,0,0,0,0
19133,0,0,0,0,0,0,0,0
19134,0,0,0,0,0,0,0,0
19135,0,0,0,0,0,0,0,0
19136,0,0,0,0,0,0,0,0
19138,0,0,0,0,0,0,0,0
19139,0,0,0,0,0,0,0,0
19142,0,0,0,0,0,0,0,0
19143,16,33,0,0,0,0,0,0
19145,0,0,0,0,0,0,0,0
19146,0,0,0,0,0,0,0,0
19147,0,0,0,0,0,0,0,0
19148,0,0,0,0,0,0,0,0
19150,0,0,0,0,0,0,0,0
19151,4,19,0,0,0,0,0,0
19152,0,0,0,0,0,0,0,0
19153,0,0,0,0,0,0,0,0
19154,0,0,0,0,0,0,0,0
19155,0,0,0,0,0,0,0,0
19156,10,25,0,0,0,0,0,0
19157,0,0,0,0,0,0,0,0
19159,0,0,0,0,0,0,0,0
19160,0,18,0,0,0,0,0,0
19161,0,0,0,0,0,0,0,0
19162,0,0,0,0,0,0,0,0
19163,0,0,0,0,0,0,0,0
19165,0,0,0,0,0,0,0,0
19166,0,0,0,0,0,0,0,0
19167,0,0,0,0,0,0,0,0
19168,0,0,0,0,0,0,0,0
19169,0,0,0,0,0,0,0,0
19170,0,0,0,0,0,0,0,0
19171,24,65,5,13,11,41,18,39
19172,0,0,0,0,0,0,0,0
19173,0,0,0,0,0,0,0,0
19174,0,0,0,0,0,0,0,0
19175,0,0,0,0,0,0,0,0
19176,0,0,0,0,0,0,0,0
19177,0,0,0,0,0,0,0,0
19178,0,0,0,0,0,0,0,0
19179,0,0,0,0,0,0,0,0
19181,0,0,0,0,0,0,0,0
19182,0,0,0,0,0,0,0,0
19183,0,0,0,0,0,0,0,0
19184,0,0,0,0,0,0,0,0
19185,0,0,0,0,0,0,0,0
19186,0,0,0,0,0,0,0,0
19187,0,0,0,0,0,0,0,0
19188,0,0,0,0,0,0,0,0
19189,0,0,0,0,0,0,0,0
19190,17,68,0,0,0,0,0,0
19191,0,0,0,0,0,0,0,0
19192,16,43,0,0,0,0,0,0
19193,0,0,0,0,0,0,0,0
19194,0,0,0,0,0,0,0,0
19195,0,0,0,0,0,0,0,0
19196,0,0,0,0,0,0,0,0
19197,0,0,0,0,0,0,0,0
19198,0,0,0,0,0,0,0,0
19199,0,0,0,0,0,0,0,0
19200,0,0,0,0,0,0,0,0
19201,0,0,0,0,0,0,0,0
19202,0,0,0,0,0,0,0,0
19203,0,0,0,0,0,0,0,0
19204,0,0,0,0,0,0,0,0
19208,0,0,0,0,0,0,0,0
19209,0,0,0,0,0,0,0,0
19210,0,0,0,0,0,0,0,0
19211,0,0,0,0,0,0,0,0
19212,0,0,0,0,0,0,0,0
19213,0,0,0,0,0,0,0,0
19214,0,0,0,0,0,0,0,0
19215,0,0,0,0,0,0,0,0
19216,0,0,0,0,0,0,0,0
19217,0,0,0,0,0,0,0,0
19218,0,0,0,0,0,0,0,0
19219,0,0,0,0,0,0,0,0
19220,6,71,5,0,0,24,17,25
19221,0,0,0,0,0,0,0,0
19222,0,0,0,0,0,0,0,0
19223,0,0,0,0,0,0,0,0
19224,0,0,0,0,0,0,0,0
19225,4,13,0,0,0,0,0,0
19226,0,0,0,0,0,0,0,0
19227,0,0,0,0,0,0,0,0
19228,0,0,0,0,0,0,0,0
19229,0,0,0,0,0,0,0,0
19230,7,12,0,0,0,0,0,0
19231,0,0,0,0,0,0,0,0
19232,0,0,0,0,0,0,0,0
19233,0,0,0,0,0,0,0,0
19234,0,0,0,0,0,0,0,0
19235,0,0,0,0,0,0,0,0
19237,0,0,0,0,0,0,0,0
19238,0,0,0,0,0,0,0,0
19239,0,0,0,0,0,0,0,0
19240,0,0,0,0,0,0,0,0
19241,0,0,0,0,0,0,0,0
19242,0,0,0,0,0,0,0,0
19243,0,0,0,0,0,0,0,0
19244,0,0,0,0,0,0,0,0
19245,5,27,0,0,0,0,0,0
19246,0,0,0,0,0,0,0,0
19247,0,0,0,0,0,0,0,0
19248,0,0,0,0,0,0,0,0
19249,0,0,0,0,0,0,0,0
19250,0,0,0,0,0,0,0,0
19251,0,0,0,0,0,0,0,0
19252,0,0,0,0,0,0,0,0
19254,0,0,0,0,0,0,0,0
19255,0,0,0,0,0,0,0,0
19256,0,0,0,0,0,0,0,0
19257,25,61,0,0,0,0,0,0
19258,0,0,0,0,0,0,0,0
19259,0,0,0,0,0,0,0,0
19260,0,0,0,0,0,0,0,0
19261,0,0,0,0,0,0,0,0
19262,0,0,0,0,0,0,0,0
19263,0,0,0,0,0,0,0,0
19264,0,0,0,0,0,0,0,0
19265,0,0,0,0,0,0,0,0
19266,0,0,0,0,0,0,0,0
19267,0,0,0,0,0,0,0,0
19268,0,0,0,0,0,0,0,0
19269,0,0,0,0,0,0,0,0
19270,0,0,0,0,0,0,0,0
19271,0,0,0,0,0,0,0,0
19272,0,0,0,0,0,0,0,0
19274,0,0,0,0,0,0,0,0
19277,0,0,0,0,0,0,0,0
19278,0,0,0,0,0,0,0,0
19279,0,0,0,0,0,0,0,0
19280,10,66,5,4,8,44,14,35
19281,0,0,0,0,0,0,0,0
19282,0,0,0,0,0,0,0,0
19283,0,0,0,0,0,0,0,0
19284,0,0,0,0,0,0,0,0
19285,0,0,0,0,0,0,0,0
19286,4,12,0,0,0,0,0,0
19287,0,0,0,0,0,0,0,0
19288,0,0,0,0,0,0,0,0
19289,0,0,0,0,0,0,0,0
19290,0,0,0,0,0,0,0,0
19291,5,10,0,0,0,0,0,0
19293,8,33,0,0,0,0,0,0
19294,0,0,0,0,0,0,0,0
19296,0,0,0,0,0,0,0,0
19297,0,0,0,0,0,0,0,0
19298,0,0,0,0,0,0,0,0
19299,0,0,0,0,0,0,0,0
19300,0,0,0,0,0,0,0,0
19301,0,0,0,0,0,0,0,0
19302,0,0,0,0,0,0,0,0
19303,0,0,0,0,0,0,0,0
19304,0,0,0,0,0,0,0,0
19305,0,0,0,0,0,0,0,0
19306,0,0,0,0,0,0,0,0
19307,0,0,0,0,0,0,0,0
19308,0,0,0,0,0,0,0,0
19309,0,0,0,0,0,0,0,0
19310,0,0,0,0,0,0,0,0
19311,0,0,0,0,0,0,0,0
19314,0,0,0,0,0,0,0,0
19317,0,0,0,0,0,0,0,0
19318,0,0,0,0,0,0,0,0
19319,8,53,4,0,0,39,14,38
19321,0,0,0,0,0,0,0,0
19322,0,0,0,0,0,0,0,0
19323,0,0,0,0,0,0,0,0
19324,0,0,0,0,0,0,0,0
19325,0,0,0,0,0,0,0,0
19326,4,32,6,0,0,40,28,21
19327,0,0,0,0,0,0,0,0
19329,0,0,0,0,0,0,0,0
19330,0,0,0,0,0,0,0,0
19331,11,41,0,0,0,0,0,0
19332,0,0,0,0,0,0,0,0
19333,0,0,0,0,0,0,0,0
19334,0,0,0,0,0,0,0,0
19335,0,0,0,0,0,0,0,0
19901,0,0,0,0,0,0,0,0
20001,0,0,0,0,0,0,0,0
20002,0,0,0,0,0,0,0,0
20003,0,0,0,0,0,0,0,0
20004,0,0,0,0,0,0,0,0
20005,18,21,0,0,0,0,0,0
20006,0,0,0,0,0,0,0,0
20007,0,0,0,0,0,0,0,0
20008,0,0,0,0,0,0,0,0
20009,79,122,17,7,24,77,48,87
20010,11,20,0,0,0,0,0,0
20011,9,16,0,0,0,0,0,0
20012,0,0,0,0,0,0,0,0
20013,37,42,4,5,4,39,44,30
20014,42,13,0,0,0,0,0,0
20015,5,16,0,0,0,0,0,0
20016,30,23,0,0,0,0,0,0
20017,98,91,4,12,17,68,59,62
20018,124,147,11,16,23,126,75,119
20019,60,172,13,15,18,96,65,74
20020,0,0,0,0,0,0,0,0
20021,0,0,0,0,0,0,0,0
20022,7,12,0,0,0,0,0,0
20023,0,0,0,0,0,0,0,0
20024,0,0,0,0,0,0,0,0
20025,13,7,0,0,0,0,0,0
20026,0,0,0,0,0,0,0,0
20027,45,19,0,0,0,0,0,0
20028,24,21,0,0,0,0,0,0
20029,71,27,0,0,16,43,37,32
20030,140,133,20,30,47,215,164,171
20031,0,0,0,0,0,0,0,0
20032,139,66,9,10,31,80,47,53
20033,20,0,0,0,0,0,0,0
20034,23,29,0,0,0,0,0,0
20035,0,0,0,0,0,0,0,0
20036,58,137,20,22,48,211,175,108
20037,0,0,0,0,0,0,0,0
20038,0,0,0,0,0,0,0,0
20039,44,9,0,0,0,0,0,0
20040,180,238,13,18,44,162,100,119
20041,0,0,0,0,0,0,0,0
20042,40,31,0,0,0,0,0,0
20043,22,17,0,0,0,0,0,0
20044,0,0,0,0,0,0,0,0
20045,282,713,82,69,175,590,368,446
20046,30,20,0,0,0,0,0,0
20047,0,0,0,0,0,0,0,0
20048,0,0,0,0,0,0,0,0
20049,39,63,0,0,11,20,19,21
20050,0,0,0,0,0,0,0,0
20051,47,71,5,5,4,41,36,48
20052,11,11,0,0,0,0,0,0
20053,68,99,0,0,10,37,12,32
20054,0,0,0,0,0,0,0,0
20055,88,116,22,23,26,134,122,97
20056,25,29,5,4,5,15,19,33
20057,0,0,0,0,0,0,0,0
20058,0,0,0,0,0,0,0,0
20059,64,45,9,12,14,67,54,47
20060,0,0,0,0,0,0,0,0
20061,26,77,0,6,0,58,33,41
20062,12,9,0,0,0,0,0,0
20063,103,137,22,10,33,128,68,71
20064,27,148,15,11,16,106,60,97
20065,29,19,0,0,0,0,0,0
20066,0,0,0,0,0,0,0,0
20067,126,362,22,26,38,206,133,227
20068,0,0,0,0,0,0,0,0
20069,563,1.415,485,389,704,3.848,1.906,1.528
20070,7,4,0,0,0,0,0,0
20071,80,108,18,17,44,176,131,141
20072,54,72,6,5,17,45,26,32
20073,57,71,8,4,6,56,40,35
20074,107,98,8,10,20,94,72,80
20075,28,36,0,8,0,21,15,29
20076,29,180,6,9,12,83,54,57
20077,47,58,4,5,14,43,42,42
20078,11,21,0,0,0,0,0,0
20079,116,176,32,42,50,275,191,148
20080,27,47,6,5,8,47,35,55
20081,58,56,5,8,13,68,61,59
20901,31,11,0,0,0,0,0,0
20902,46,186,25,15,22,137,70,100
20903,116,116,11,13,19,80,40,56
20904,0,0,0,0,0,0,0,0
20905,0,0,0,0,0,0,0,0
20906,0,0,0,0,0,0,0,0
20907,0,0,0,0,0,0,0,0
21001,0,0,0,0,0,0,0,0
21002,32,92,18,44,45,217,171,122
21003,0,0,0,0,0,0,0,0
21004,8,8,0,0,0,0,0,0
21005,66,195,21,23,67,164,59,159
21006,15,11,0,0,0,0,0,0
21007,49,60,4,10,28,103,60,74
21008,6,6,0,0,0,0,0,0
21009,0,0,0,0,0,0,0,0
21010,50,126,13,19,99,173,80,143
21011,10,17,0,0,0,0,0,0
21012,0,0,0,0,0,0,0,0
21013,59,97,8,23,18,67,50,62
21014,15,37,0,0,14,32,17,21
21015,0,0,0,0,0,0,0,0
21016,5,5,0,0,0,0,0,0
21017,4,8,0,0,0,0,0,0
21018,0,0,0,0,0,0,0,0
21019,0,0,0,0,0,0,0,0
21020,0,0,0,0,0,0,0,0
21021,35,111,13,24,28,125,58,86
21022,0,0,0,0,0,0,0,0
21023,0,0,0,0,0,0,0,0
21024,0,0,0,0,0,0,0,0
21025,15,23,0,0,0,0,0,0
21026,0,0,0,0,0,0,0,0
21027,0,0,0,0,0,0,0,0
21028,0,0,0,0,0,0,0,0
21029,21,12,0,0,0,0,0,0
21030,6,16,0,0,0,0,0,0
21031,6,4,0,0,0,0,0,0
21032,12,17,0,0,0,0,0,0
21033,0,0,0,0,0,0,0,0
21034,13,17,0,0,0,0,0,0
21035,27,84,4,10,25,60,21,57
21036,0,0,0,0,0,0,0,0
21037,0,0,0,0,0,0,0,0
21038,4,6,0,0,0,0,0,0
21039,0,0,0,0,0,0,0,0
21040,14,22,0,0,0,0,0,0
21041,207,548,91,209,381,1.436,738,924
21042,30,85,4,15,43,100,47,100
21043,9,11,0,0,0,0,0,0
21044,70,187,19,28,92,194,84,150
21045,0,0,0,0,0,0,0,0
21046,0,0,0,0,0,0,0,0
21047,5,7,0,0,0,0,0,0
21048,0,0,0,0,0,0,0,0
21049,7,12,0,0,0,0,0,0
21050,42,132,4,17,34,131,47,99
21051,0,0,0,0,0,0,0,0
21052,10,14,0,0,0,24,8,22
21053,12,12,0,0,0,0,0,0
21054,35,52,9,15,12,65,36,57
21055,33,69,0,0,27,80,31,57
21056,10,13,0,0,0,0,0,0
21057,0,0,0,0,0,0,0,0
21058,7,20,0,0,0,0,0,0
21059,0,0,0,0,0,0,0,0
21060,33,92,6,21,50,124,61,90
21061,15,67,0,10,0,34,8,33
21062,5,6,0,0,0,0,0,0
21063,12,23,0,0,0,0,0,0
21064,27,51,5,6,16,50,30,62
21065,0,0,0,0,0,0,0,0
21066,0,0,0,0,0,0,0,0
21067,0,0,0,0,0,0,0,0
21068,6,4,0,0,0,0,0,0
21069,5,16,0,0,0,0,0,0
21070,23,29,0,11,0,36,15,54
21071,0,0,0,0,0,0,0,0
21072,83,87,6,15,23,87,57,79
21073,7,20,0,0,0,0,0,0
21074,14,16,0,0,0,0,0,0
21075,0,0,0,0,0,0,0,0
21076,18,19,0,0,0,0,0,0
21077,6,8,0,0,0,0,0,0
21078,9,12,0,0,0,0,0,0
21079,0,0,0,0,0,0,0,0
21902,0,0,0,0,0,0,0,0
22001,0,0,0,0,0,0,0,0
22002,0,0,0,0,0,0,0,0
22003,0,0,0,0,0,0,0,0
22004,0,0,0,0,0,0,0,0
22006,0,0,0,0,0,0,0,0
22007,5,16,0,0,0,0,0,0
22008,0,0,0,0,0,0,0,0
22009,0,0,0,0,0,0,0,0
22011,0,0,0,0,0,0,0,0
22012,0,0,0,0,0,0,0,0
22013,0,0,0,0,0,0,0,0
22014,0,0,0,0,0,0,0,0
22015,0,0,0,0,0,0,0,0
22016,0,0,0,0,0,0,0,0
22017,6,9,0,0,0,0,0,0
22018,0,0,0,0,0,0,0,0
22019,0,0,0,0,0,0,0,0
22020,0,0,0,0,0,0,0,0
22021,13,24,0,0,0,0,0,0
22022,0,0,0,0,0,0,0,0
22023,0,0,0,0,0,0,0,0
22024,0,0,0,0,0,0,0,0
22025,12,13,0,0,0,0,0,0
22027,0,0,0,0,0,0,0,0
22028,0,0,0,0,0,0,0,0
22029,0,0,0,0,0,0,0,0
22032,0,0,0,0,0,0,0,0
22035,0,0,0,0,0,0,0,0
22036,0,0,0,0,0,0,0,0
22037,0,0,0,0,0,0,0,0
22039,4,14,0,0,0,0,0,0
22040,0,0,0,0,0,0,0,0
22041,0,0,0,0,0,0,0,0
22042,0,0,0,0,0,0,0,0
22043,0,0,0,0,0,0,0,0
22044,0,0,0,0,0,0,0,0
22045,0,0,0,0,0,0,0,0
22046,0,0,0,0,0,0,0,0
22047,0,0,0,0,0,0,0,0
22048,100,116,12,25,85,192,100,135
22049,0,0,0,0,0,0,0,0
22050,0,0,0,0,0,0,0,0
22051,0,0,0,0,0,0,0,0
22052,5,10,0,0,0,0,0,0
22053,7,14,0,0,0,0,0,0
22054,4,36,0,0,0,0,0,0
22055,0,0,0,0,0,0,0,0
22057,0,0,0,0,0,0,0,0
22058,0,0,0,0,0,0,0,0
22059,4,17,0,0,0,0,0,0
22060,14,18,0,0,0,0,0,0
22061,72,86,7,13,51,117,47,66
22062,0,0,0,0,0,0,0,0
22063,0,0,0,0,0,0,0,0
22064,0,0,0,0,0,0,0,0
22066,4,24,0,0,0,0,0,0
22067,0,0,0,0,0,0,0,0
22068,0,0,0,0,0,0,0,0
22069,0,0,0,0,0,0,0,0
22072,0,0,0,0,0,0,0,0
22074,0,0,0,0,0,0,0,0
22075,0,0,0,0,0,0,0,0
22076,0,0,0,0,0,0,0,0
22077,0,0,0,0,0,0,0,0
22078,0,0,0,0,0,0,0,0
22079,0,0,0,0,0,0,0,0
22080,0,0,0,0,0,0,0,0
22081,0,0,0,0,0,0,0,0
22082,0,0,0,0,0,0,0,0
22083,0,0,0,0,0,0,0,0
22084,0,0,0,0,0,0,0,0
22085,0,0,0,0,0,0,0,0
22086,0,0,0,0,0,0,0,0
22087,0,0,0,0,0,0,0,0
22088,0,0,0,0,0,0,0,0
22089,0,0,0,0,0,0,0,0
22090,0,0,0,0,0,0,0,0
22094,0,0,0,0,0,0,0,0
22095,0,0,0,0,0,0,0,0
22096,0,0,0,0,0,0,0,0
22099,0,0,0,0,0,0,0,0
22102,0,0,0,0,0,0,0,0
22103,0,0,0,0,0,0,0,0
22105,0,0,0,0,0,0,0,0
22106,0,0,0,0,0,0,0,0
22107,0,0,0,0,0,0,0,0
22109,0,0,0,0,0,0,0,0
22110,0,0,0,0,0,0,0,0
22111,0,0,0,0,0,0,0,0
22112,83,124,8,22,59,154,67,113
22113,0,0,0,0,0,0,0,0
22114,0,0,0,0,0,0,0,0
22115,0,0,0,0,0,0,0,0
22116,14,19,0,0,0,0,0,0
22117,23,56,0,0,0,0,0,0
22119,12,5,0,0,0,0,0,0
22122,0,0,0,0,0,0,0,0
22124,0,0,0,0,0,0,0,0
22125,187,420,67,96,256,643,407,525
22126,0,0,0,0,0,0,0,0
22127,0,0,0,0,0,0,0,0
22128,0,0,0,0,0,0,0,0
22129,0,0,0,0,0,0,0,0
22130,28,135,15,13,58,165,86,174
22131,0,0,0,0,0,0,0,0
22133,0,0,0,0,0,0,0,0
22135,0,0,0,0,0,0,0,0
22136,0,0,0,0,0,0,0,0
22137,9,12,0,0,0,0,0,0
22139,0,0,0,0,0,0,0,0
22141,0,0,0,0,0,0,0,0
22142,0,0,0,0,0,0,0,0
22143,0,0,0,0,0,0,0,0
22144,0,0,0,0,0,0,0,0
22149,0,0,0,0,0,0,0,0
22150,0,0,0,0,0,0,0,0
22151,0,0,0,0,0,0,0,0
22155,0,0,0,0,0,0,0,0
22156,0,0,0,0,0,0,0,0
22157,0,0,0,0,0,0,0,0
22158,76,127,13,42,51,188,81,138
22160,0,0,0,0,0,0,0,0
22162,0,0,0,0,0,0,0,0
22163,0,0,0,0,0,0,0,0
22164,0,0,0,0,0,0,0,0
22165,0,0,0,0,0,0,0,0
22167,0,0,0,0,0,0,0,0
22168,0,0,0,0,0,0,0,0
22170,0,0,0,0,0,0,0,0
22172,0,0,0,0,0,0,0,0
22173,0,0,0,0,0,0,0,0
22174,0,0,0,0,0,0,0,0
22175,0,0,0,0,0,0,0,0
22176,0,0,0,0,0,0,0,0
22177,0,0,0,0,0,0,0,0
22178,0,0,0,0,0,0,0,0
22181,0,0,0,0,0,0,0,0
22182,0,0,0,0,0,0,0,0
22184,0,0,0,0,0,0,0,0
22186,0,0,0,0,0,0,0,0
22187,0,0,0,0,0,0,0,0
22188,0,0,0,0,0,0,0,0
22189,0,0,0,0,0,0,0,0
22190,0,0,0,0,0,0,0,0
22193,0,0,0,0,0,0,0,0
22195,0,0,0,0,0,0,0,0
22197,0,0,0,0,0,0,0,0
22199,35,102,4,13,41,95,42,105
22200,0,0,0,0,0,0,0,0
22201,0,0,0,0,0,0,0,0
22202,0,0,0,0,0,0,0,0
